filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image0.jpg,1629254,"{}",4,0,"{""name"":""rect"",""x"":2190,""y"":1123,""width"":82,""height"":109}","{""Types"":""LEye""}"
image0.jpg,1629254,"{}",4,1,"{""name"":""rect"",""x"":2668,""y"":1116,""width"":69,""height"":105}","{""Types"":""REye""}"
image0.jpg,1629254,"{}",4,2,"{""name"":""rect"",""x"":2345,""y"":1676,""width"":260,""height"":128}","{""Types"":""Muzzle""}"
image0.jpg,1629254,"{}",4,3,"{""name"":""rect"",""x"":2371,""y"":896,""width"":204,""height"":72}","{""Types"":""Forehead""}"
image77.jpg,1515285,"{}",4,0,"{""name"":""rect"",""x"":2075,""y"":1205,""width"":86,""height"":119}","{""Types"":""LEye""}"
image77.jpg,1515285,"{}",4,1,"{""name"":""rect"",""x"":2572,""y"":1212,""width"":69,""height"":109}","{""Types"":""REye""}"
image77.jpg,1515285,"{}",4,2,"{""name"":""rect"",""x"":2226,""y"":1798,""width"":287,""height"":151}","{""Types"":""Muzzle""}"
image77.jpg,1515285,"{}",4,3,"{""name"":""rect"",""x"":2246,""y"":948,""width"":240,""height"":72}","{""Types"":""Forehead""}"
image125.jpg,1497987,"{}",4,0,"{""name"":""rect"",""x"":1953,""y"":1212,""width"":76,""height"":99}","{""Types"":""LEye""}"
image125.jpg,1497987,"{}",4,1,"{""name"":""rect"",""x"":2440,""y"":1212,""width"":79,""height"":125}","{""Types"":""REye""}"
image125.jpg,1497987,"{}",4,2,"{""name"":""rect"",""x"":2052,""y"":1795,""width"":296,""height"":165}","{""Types"":""Muzzle""}"
image125.jpg,1497987,"{}",4,3,"{""name"":""rect"",""x"":2144,""y"":962,""width"":227,""height"":82}","{""Types"":""Forehead""}"
image164.jpg,1562314,"{}",3,0,"{""name"":""rect"",""x"":2101,""y"":1238,""width"":148,""height"":115}","{""Types"":""REye""}"
image164.jpg,1562314,"{}",3,1,"{""name"":""rect"",""x"":1703,""y"":1775,""width"":207,""height"":145}","{""Types"":""Muzzle""}"
image164.jpg,1562314,"{}",3,2,"{""name"":""rect"",""x"":1910,""y"":972,""width"":188,""height"":76}","{""Types"":""Forehead""}"
image268.jpg,1560065,"{}",3,0,"{""name"":""rect"",""x"":1456,""y"":1166,""width"":171,""height"":115}","{""Types"":""REye""}"
image268.jpg,1560065,"{}",3,1,"{""name"":""rect"",""x"":1087,""y"":1541,""width"":92,""height"":181}","{""Types"":""Muzzle""}"
image268.jpg,1560065,"{}",3,2,"{""name"":""rect"",""x"":1403,""y"":915,""width"":102,""height"":66}","{""Types"":""Forehead""}"
image907.jpg,1455026,"{}",4,0,"{""name"":""rect"",""x"":1419,""y"":487,""width"":102,""height"":119}","{""Types"":""LEye""}"
image907.jpg,1455026,"{}",4,1,"{""name"":""rect"",""x"":1940,""y"":379,""width"":76,""height"":138}","{""Types"":""REye""}"
image907.jpg,1455026,"{}",4,2,"{""name"":""rect"",""x"":1653,""y"":1001,""width"":326,""height"":191}","{""Types"":""Muzzle""}"
image907.jpg,1455026,"{}",4,3,"{""name"":""rect"",""x"":1564,""y"":178,""width"":234,""height"":82}","{""Types"":""Forehead""}"
image947.jpg,1415539,"{}",4,0,"{""name"":""rect"",""x"":1429,""y"":520,""width"":92,""height"":96}","{""Types"":""LEye""}"
image947.jpg,1415539,"{}",4,1,"{""name"":""rect"",""x"":1904,""y"":454,""width"":96,""height"":109}","{""Types"":""REye""}"
image947.jpg,1415539,"{}",4,2,"{""name"":""rect"",""x"":1594,""y"":998,""width"":296,""height"":165}","{""Types"":""Muzzle""}"
image947.jpg,1415539,"{}",4,3,"{""name"":""rect"",""x"":1587,""y"":247,""width"":221,""height"":72}","{""Types"":""Forehead""}"
image985.jpg,1608396,"{}",4,0,"{""name"":""rect"",""x"":1367,""y"":757,""width"":102,""height"":115}","{""Types"":""LEye""}"
image985.jpg,1608396,"{}",4,1,"{""name"":""rect"",""x"":1805,""y"":705,""width"":82,""height"":102}","{""Types"":""REye""}"
image985.jpg,1608396,"{}",4,2,"{""name"":""rect"",""x"":1489,""y"":1222,""width"":263,""height"":148}","{""Types"":""Muzzle""}"
