filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image0.jpg,1602109,"{}",4,0,"{""name"":""rect"",""x"":1807,""y"":862,""width"":60,""height"":88}","{""Types"":""LEye""}"
image0.jpg,1602109,"{}",4,1,"{""name"":""rect"",""x"":2172,""y"":886,""width"":66,""height"":86}","{""Types"":""REye""}"
image0.jpg,1602109,"{}",4,2,"{""name"":""rect"",""x"":1897,""y"":1293,""width"":209,""height"":131}","{""Types"":""Muzzle""}"
image0.jpg,1602109,"{}",4,3,"{""name"":""rect"",""x"":1953,""y"":650,""width"":164,""height"":55}","{""Types"":""Forehead""}"
image261.jpg,1701737,"{}",4,0,"{""name"":""rect"",""x"":1887,""y"":925,""width"":55,""height"":91}","{""Types"":""LEye""}"
image261.jpg,1701737,"{}",4,1,"{""name"":""rect"",""x"":2250,""y"":942,""width"":50,""height"":81}","{""Types"":""REye""}"
image261.jpg,1701737,"{}",4,2,"{""name"":""rect"",""x"":2008,""y"":1348,""width"":191,""height"":123}","{""Types"":""Muzzle""}"
image261.jpg,1701737,"{}",4,3,"{""name"":""rect"",""x"":2018,""y"":706,""width"":164,""height"":53}","{""Types"":""Forehead""}"
image273.jpg,1686787,"{}",4,0,"{""name"":""rect"",""x"":1895,""y"":925,""width"":58,""height"":98}","{""Types"":""LEye""}"
image273.jpg,1686787,"{}",4,1,"{""name"":""rect"",""x"":2255,""y"":947,""width"":53,""height"":81}","{""Types"":""REye""}"
image273.jpg,1686787,"{}",4,2,"{""name"":""rect"",""x"":2008,""y"":1351,""width"":194,""height"":118}","{""Types"":""Muzzle""}"
image273.jpg,1686787,"{}",4,3,"{""name"":""rect"",""x"":2018,""y"":713,""width"":181,""height"":45}","{""Types"":""Forehead""}"
image275.jpg,1702781,"{}",4,0,"{""name"":""rect"",""x"":1890,""y"":935,""width"":71,""height"":91}","{""Types"":""LEye""}"
image275.jpg,1702781,"{}",4,1,"{""name"":""rect"",""x"":2240,""y"":950,""width"":73,""height"":101}","{""Types"":""REye""}"
image275.jpg,1702781,"{}",4,2,"{""name"":""rect"",""x"":2008,""y"":1346,""width"":197,""height"":121}","{""Types"":""Muzzle""}"
image275.jpg,1702781,"{}",4,3,"{""name"":""rect"",""x"":2026,""y"":713,""width"":154,""height"":50}","{""Types"":""Forehead""}"
image303.jpg,1622293,"{}",4,0,"{""name"":""rect"",""x"":1907,""y"":892,""width"":60,""height"":98}","{""Types"":""LEye""}"
image303.jpg,1622293,"{}",4,1,"{""name"":""rect"",""x"":2273,""y"":892,""width"":48,""height"":88}","{""Types"":""REye""}"
image303.jpg,1622293,"{}",4,2,"{""name"":""rect"",""x"":2028,""y"":1315,""width"":207,""height"":108}","{""Types"":""Muzzle""}"
image303.jpg,1622293,"{}",4,3,"{""name"":""rect"",""x"":2033,""y"":678,""width"":176,""height"":38}","{""Types"":""Forehead""}"
image310.jpg,1682243,"{}",4,0,"{""name"":""rect"",""x"":1907,""y"":872,""width"":63,""height"":98}","{""Types"":""LEye""}"
image310.jpg,1682243,"{}",4,1,"{""name"":""rect"",""x"":2273,""y"":874,""width"":53,""height"":91}","{""Types"":""REye""}"
image310.jpg,1682243,"{}",4,2,"{""name"":""rect"",""x"":2016,""y"":1283,""width"":194,""height"":123}","{""Types"":""Muzzle""}"
image310.jpg,1682243,"{}",4,3,"{""name"":""rect"",""x"":2033,""y"":663,""width"":156,""height"":48}","{""Types"":""Forehead""}"
image329.jpg,1734707,"{}",4,0,"{""name"":""rect"",""x"":1910,""y"":902,""width"":55,""height"":106}","{""Types"":""FLEye""}"
image329.jpg,1734707,"{}",4,1,"{""name"":""rect"",""x"":2260,""y"":925,""width"":58,""height"":101}","{""Types"":""REye""}"
image329.jpg,1734707,"{}",4,2,"{""name"":""rect"",""x"":1983,""y"":1330,""width"":207,""height"":126}","{""Types"":""Muzzle""}"
image329.jpg,1734707,"{}",4,3,"{""name"":""rect"",""x"":2056,""y"":693,""width"":139,""height"":48}","{""Types"":""Forehead""}"
image358.jpg,1731635,"{}",4,0,"{""name"":""rect"",""x"":1935,""y"":1003,""width"":45,""height"":78}","{""Types"":""FLEye""}"
image358.jpg,1731635,"{}",4,1,"{""name"":""rect"",""x"":2285,""y"":1000,""width"":60,""height"":96}","{""Types"":""REye""}"
image358.jpg,1731635,"{}",4,2,"{""name"":""rect"",""x"":2018,""y"":1411,""width"":199,""height"":134}","{""Types"":""Muzzle""}"
image358.jpg,1731635,"{}",4,3,"{""name"":""rect"",""x"":2061,""y"":781,""width"":156,""height"":48}","{""Types"":""Forehead""}"
image449.jpg,1572903,"{}",4,0,"{""name"":""rect"",""x"":1998,""y"":968,""width"":45,""height"":96}","{""Types"":""FLEye""}"
image449.jpg,1572903,"{}",4,1,"{""name"":""rect"",""x"":2338,""y"":983,""width"":63,""height"":83}","{""Types"":""REye""}"
image449.jpg,1572903,"{}",4,2,"{""name"":""rect"",""x"":2049,""y"":1373,""width"":199,""height"":118}","{""Types"":""Muzzle""}"
image449.jpg,1572903,"{}",4,3,"{""name"":""rect"",""x"":2117,""y"":743,""width"":164,""height"":48}","{""Types"":""Forehead""}"
image464.jpg,1619732,"{}",4,0,"{""name"":""rect"",""x"":1975,""y"":915,""width"":48,""height"":88}","{""Types"":""FLEye""}"
image464.jpg,1619732,"{}",4,1,"{""name"":""rect"",""x"":2316,""y"":937,""width"":63,""height"":96}","{""Types"":""REye""}"
image464.jpg,1619732,"{}",4,2,"{""name"":""rect"",""x"":2003,""y"":1323,""width"":202,""height"":134}","{""Types"":""Muzzle""}"
image464.jpg,1619732,"{}",4,3,"{""name"":""rect"",""x"":2101,""y"":731,""width"":171,""height"":53}","{""Types"":""Forehead""}"
image550.jpg,1722878,"{}",4,0,"{""name"":""rect"",""x"":1925,""y"":779,""width"":43,""height"":88}","{""Types"":""FLEye""}"
image550.jpg,1722878,"{}",4,1,"{""name"":""rect"",""x"":2253,""y"":847,""width"":78,""height"":71}","{""Types"":""REye""}"
image550.jpg,1722878,"{}",4,2,"{""name"":""rect"",""x"":1923,""y"":1149,""width"":181,""height"":154}","{""Types"":""Muzzle""}"
image550.jpg,1722878,"{}",4,3,"{""name"":""rect"",""x"":2089,""y"":615,""width"":146,""height"":55}","{""Types"":""Forehead""}"
image556.jpg,1749936,"{}",4,0,"{""name"":""rect"",""x"":1910,""y"":723,""width"":45,""height"":76}","{""Types"":""FLEye""}"
image556.jpg,1749936,"{}",4,1,"{""name"":""rect"",""x"":2240,""y"":804,""width"":78,""height"":55}","{""Types"":""REye""}"
image556.jpg,1749936,"{}",4,2,"{""name"":""rect"",""x"":1880,""y"":1063,""width"":181,""height"":159}","{""Types"":""Muzzle""}"
image556.jpg,1749936,"{}",4,3,"{""name"":""rect"",""x"":2081,""y"":577,""width"":141,""height"":58}","{""Types"":""Forehead""}"
image563.jpg,1717626,"{}",3,0,"{""name"":""rect"",""x"":1907,""y"":643,""width"":30,""height"":78}","{""Types"":""LEye""}"
image563.jpg,1717626,"{}",3,1,"{""name"":""rect"",""x"":2230,""y"":743,""width"":83,""height"":50}","{""Types"":""REye""}"
image563.jpg,1717626,"{}",3,2,"{""name"":""rect"",""x"":1822,""y"":942,""width"":191,""height"":181}","{""Types"":""Muzzle""}"
image614.jpg,1657545,"{}",4,0,"{""name"":""rect"",""x"":1842,""y"":431,""width"":33,""height"":78}","{""Types"":""FLEye""}"
image614.jpg,1657545,"{}",4,1,"{""name"":""rect"",""x"":2091,""y"":632,""width"":106,""height"":63}","{""Types"":""REye""}"
image614.jpg,1657545,"{}",4,2,"{""name"":""rect"",""x"":1613,""y"":643,""width"":212,""height"":209}","{""Types"":""Muzzle""}"
image614.jpg,1657545,"{}",4,3,"{""name"":""rect"",""x"":2084,""y"":401,""width"":86,""height"":68}","{""Types"":""Forehead""}"
image685.jpg,1586951,"{}",3,0,"{""name"":""rect"",""x"":1771,""y"":834,""width"":111,""height"":81}","{""Types"":""REye""}"
