filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image34.jpg,1647331,"{}",4,0,"{""name"":""rect"",""x"":1614,""y"":1103,""width"":99,""height"":119}","{""Types"":""LEye""}"
image34.jpg,1647331,"{}",4,1,"{""name"":""rect"",""x"":2127,""y"":1077,""width"":76,""height"":128}","{""Types"":""REye""}"
image34.jpg,1647331,"{}",4,2,"{""name"":""rect"",""x"":1785,""y"":1739,""width"":290,""height"":142}","{""Types"":""Muzzle""}"
image34.jpg,1647331,"{}",4,3,"{""name"":""rect"",""x"":1801,""y"":827,""width"":211,""height"":72}","{""Types"":""Forehead""}"
image65.jpg,1635000,"{}",4,0,"{""name"":""rect"",""x"":1755,""y"":1143,""width"":109,""height"":128}","{""Types"":""LEye""}"
image65.jpg,1635000,"{}",4,1,"{""name"":""rect"",""x"":2286,""y"":1097,""width"":69,""height"":119}","{""Types"":""REye""}"
image65.jpg,1635000,"{}",4,2,"{""name"":""rect"",""x"":2009,""y"":1785,""width"":290,""height"":148}","{""Types"":""Muzzle""}"
image65.jpg,1635000,"{}",4,3,"{""name"":""rect"",""x"":1943,""y"":830,""width"":201,""height"":79}","{""Types"":""Forehead""}"
image91.jpg,1646019,"{}",4,0,"{""name"":""rect"",""x"":1597,""y"":1232,""width"":86,""height"":115}","{""Types"":""LEye""}"
image91.jpg,1646019,"{}",4,1,"{""name"":""rect"",""x"":2141,""y"":1255,""width"":122,""height"":165}","{""Types"":""REye""}"
image91.jpg,1646019,"{}",4,2,"{""name"":""rect"",""x"":1699,""y"":1992,""width"":306,""height"":158}","{""Types"":""Muzzle""}"
image91.jpg,1646019,"{}",4,3,"{""name"":""rect"",""x"":1811,""y"":939,""width"":237,""height"":72}","{""Types"":""Forehead""}"
image226.jpg,1694869,"{}",4,0,"{""name"":""rect"",""x"":1614,""y"":698,""width"":43,""height"":76}","{""Types"":""FLEye""}"
image226.jpg,1694869,"{}",4,1,"{""name"":""rect"",""x"":2002,""y"":685,""width"":109,""height"":125}","{""Types"":""REye""}"
image226.jpg,1694869,"{}",4,2,"{""name"":""rect"",""x"":1568,""y"":1186,""width"":244,""height"":165}","{""Types"":""Muzzle""}"
image226.jpg,1694869,"{}",4,3,"{""name"":""rect"",""x"":1792,""y"":478,""width"":175,""height"":69}","{""Types"":""Forehead""}"
image283.jpg,1676394,"{}",4,0,"{""name"":""rect"",""x"":1660,""y"":787,""width"":46,""height"":66}","{""Types"":""FLEye""}"
image283.jpg,1676394,"{}",4,1,"{""name"":""rect"",""x"":2088,""y"":787,""width"":89,""height"":105}","{""Types"":""REye""}"
image283.jpg,1676394,"{}",4,2,"{""name"":""rect"",""x"":1666,""y"":1248,""width"":263,""height"":178}","{""Types"":""Muzzle""}"
image283.jpg,1676394,"{}",4,3,"{""name"":""rect"",""x"":1805,""y"":576,""width"":207,""height"":79}","{""Types"":""Forehead""}"
image304.jpg,1636557,"{}",4,0,"{""name"":""rect"",""x"":1686,""y"":767,""width"":72,""height"":109}","{""Types"":""LEye""}"
image304.jpg,1636557,"{}",4,1,"{""name"":""rect"",""x"":2134,""y"":771,""width"":86,""height"":119}","{""Types"":""REye""}"
image304.jpg,1636557,"{}",4,2,"{""name"":""rect"",""x"":1772,""y"":1288,""width"":250,""height"":145}","{""Types"":""Muzzle""}"
image304.jpg,1636557,"{}",4,3,"{""name"":""rect"",""x"":1851,""y"":566,""width"":198,""height"":66}","{""Types"":""Forehead""}"
image345.jpg,1695206,"{}",4,0,"{""name"":""rect"",""x"":1759,""y"":807,""width"":105,""height"":109}","{""Types"":""LEye""}"
image345.jpg,1695206,"{}",4,1,"{""name"":""rect"",""x"":2239,""y"":784,""width"":69,""height"":109}","{""Types"":""REye""}"
image345.jpg,1695206,"{}",4,2,"{""name"":""rect"",""x"":1963,""y"":1327,""width"":267,""height"":158}","{""Types"":""Muzzle""}"
image345.jpg,1695206,"{}",4,3,"{""name"":""rect"",""x"":1913,""y"":590,""width"":227,""height"":76}","{""Types"":""Forehead""}"
image397.jpg,1666119,"{}",4,0,"{""name"":""rect"",""x"":1752,""y"":1103,""width"":109,""height"":125}","{""Types"":""LEye""}"
image397.jpg,1666119,"{}",4,1,"{""name"":""rect"",""x"":2259,""y"":1057,""width"":76,""height"":138}","{""Types"":""REye""}"
image397.jpg,1666119,"{}",4,2,"{""name"":""rect"",""x"":1979,""y"":1703,""width"":280,""height"":142}","{""Types"":""Muzzle""}"
image397.jpg,1666119,"{}",4,3,"{""name"":""rect"",""x"":1917,""y"":820,""width"":227,""height"":76}","{""Types"":""Forehead""}"
image530.jpg,1721183,"{}",4,0,"{""name"":""rect"",""x"":1657,""y"":1143,""width"":89,""height"":119}","{""Types"":""LEye""}"
image530.jpg,1721183,"{}",4,1,"{""name"":""rect"",""x"":2154,""y"":1130,""width"":89,""height"":122}","{""Types"":""REye""}"
image530.jpg,1721183,"{}",4,2,"{""name"":""rect"",""x"":1838,""y"":1769,""width"":290,""height"":151}","{""Types"":""Muzzle""}"
image530.jpg,1721183,"{}",4,3,"{""name"":""rect"",""x"":1828,""y"":883,""width"":221,""height"":79}","{""Types"":""Forehead""}"
image610.jpg,1683332,"{}",4,0,"{""name"":""rect"",""x"":1884,""y"":899,""width"":112,""height"":112}","{""Types"":""LEye""}"
image610.jpg,1683332,"{}",4,1,"{""name"":""rect"",""x"":2371,""y"":860,""width"":66,""height"":128}","{""Types"":""REye""}"
image610.jpg,1683332,"{}",4,2,"{""name"":""rect"",""x"":2141,""y"":1452,""width"":263,""height"":142}","{""Types"":""Muzzle""}"
image610.jpg,1683332,"{}",4,3,"{""name"":""rect"",""x"":2065,""y"":682,""width"":181,""height"":72}","{""Types"":""Forehead""}"
image669.jpg,1627668,"{}",4,0,"{""name"":""rect"",""x"":2193,""y"":935,""width"":158,""height"":125}","{""Types"":""LEye""}"
image669.jpg,1627668,"{}",4,1,"{""name"":""rect"",""x"":2635,""y"":972,""width"":53,""height"":86}","{""Types"":""FREye""}"
image669.jpg,1627668,"{}",4,2,"{""name"":""rect"",""x"":2641,""y"":1459,""width"":198,""height"":145}","{""Types"":""Muzzle""}"
image669.jpg,1627668,"{}",4,3,"{""name"":""rect"",""x"":2335,""y"":715,""width"":148,""height"":66}","{""Types"":""Forehead""}"
image709.jpg,1712999,"{}",3,0,"{""name"":""rect"",""x"":2526,""y"":985,""width"":178,""height"":132}","{""Types"":""LEye""}"
image709.jpg,1712999,"{}",3,1,"{""name"":""rect"",""x"":3017,""y"":1446,""width"":135,""height"":158}","{""Types"":""Muzzle""}"
image709.jpg,1712999,"{}",3,2,"{""name"":""rect"",""x"":2562,""y"":748,""width"":178,""height"":79}","{""Types"":""Forehead""}"
image884.jpg,1599064,"{}",4,0,"{""name"":""rect"",""x"":1568,""y"":692,""width"":76,""height"":119}","{""Types"":""LEye""}"
image884.jpg,1599064,"{}",4,1,"{""name"":""rect"",""x"":2048,""y"":701,""width"":89,""height"":132}","{""Types"":""REye""}"
image884.jpg,1599064,"{}",4,2,"{""name"":""rect"",""x"":1633,""y"":1268,""width"":267,""height"":171}","{""Types"":""Muzzle""}"
image884.jpg,1599064,"{}",4,3,"{""name"":""rect"",""x"":1755,""y"":504,""width"":201,""height"":66}","{""Types"":""Forehead""}"
image997.jpg,1611433,"{}",4,0,"{""name"":""rect"",""x"":1653,""y"":813,""width"":56,""height"":72}","{""Types"":""LEye""}"
image997.jpg,1611433,"{}",4,1,"{""name"":""rect"",""x"":2048,""y"":781,""width"":92,""height"":128}","{""Types"":""REye""}"
image997.jpg,1611433,"{}",4,2,"{""name"":""rect"",""x"":1722,""y"":1314,""width"":244,""height"":125}","{""Types"":""Muzzle""}"
image997.jpg,1611433,"{}",4,3,"{""name"":""rect"",""x"":1811,""y"":576,""width"":175,""height"":69}","{""Types"":""Forehead""}"
image1093.jpg,1620754,"{}",4,0,"{""name"":""rect"",""x"":1890,""y"":972,""width"":72,""height"":92}","{""Types"":""LEye""}"
image1093.jpg,1620754,"{}",4,1,"{""name"":""rect"",""x"":2299,""y"":952,""width"":92,""height"":128}","{""Types"":""REye""}"
image1093.jpg,1620754,"{}",4,2,"{""name"":""rect"",""x"":2006,""y"":1472,""width"":224,""height"":132}","{""Types"":""Muzzle""}"
image1093.jpg,1620754,"{}",4,3,"{""name"":""rect"",""x"":2048,""y"":728,""width"":168,""height"":69}","{""Types"":""Forehead""}"
image1248.jpg,1659670,"{}",3,0,"{""name"":""rect"",""x"":1933,""y"":1136,""width"":142,""height"":142}","{""Types"":""REye""}"
image1248.jpg,1659670,"{}",3,1,"{""name"":""rect"",""x"":1545,""y"":1729,""width"":204,""height"":171}","{""Types"":""Muzzle""}"
image1248.jpg,1659670,"{}",3,2,"{""name"":""rect"",""x"":1686,""y"":879,""width"":198,""height"":72}","{""Types"":""Forehead""}"
