filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image0.jpg,1518041,"{}",4,0,"{""name"":""rect"",""x"":2348,""y"":892,""width"":48,""height"":108}","{""Types"":""REye""}"
image0.jpg,1518041,"{}",4,1,"{""name"":""rect"",""x"":1698,""y"":887,""width"":106,""height"":116}","{""Types"":""LEye""}"
image0.jpg,1518041,"{}",4,2,"{""name"":""rect"",""x"":1991,""y"":1517,""width"":323,""height"":252}","{""Types"":""Muzzle""}"
image0.jpg,1518041,"{}",4,3,"{""name"":""rect"",""x"":1934,""y"":557,""width"":270,""height"":121}","{""Types"":""Forehead""}"
image186.jpg,1427589,"{}",4,0,"{""name"":""rect"",""x"":1585,""y"":821,""width"":96,""height"":116}","{""Types"":""LEye""}"
image186.jpg,1427589,"{}",4,1,"{""name"":""rect"",""x"":2225,""y"":839,""width"":71,""height"":106}","{""Types"":""REye""}"
image186.jpg,1427589,"{}",4,2,"{""name"":""rect"",""x"":1799,""y"":1456,""width"":338,""height"":204}","{""Types"":""Muzzle""}"
image186.jpg,1427589,"{}",4,3,"{""name"":""rect"",""x"":1849,""y"":519,""width"":214,""height"":48}","{""Types"":""Forehead""}"
image200.jpg,1403729,"{}",4,0,"{""name"":""rect"",""x"":1529,""y"":816,""width"":73,""height"":106}","{""Types"":""LEye""}"
image200.jpg,1403729,"{}",4,1,"{""name"":""rect"",""x"":2149,""y"":842,""width"":83,""height"":108}","{""Types"":""REye""}"
image200.jpg,1403729,"{}",4,2,"{""name"":""rect"",""x"":1645,""y"":1459,""width"":363,""height"":212}","{""Types"":""Muzzle""}"
image200.jpg,1403729,"{}",4,3,"{""name"":""rect"",""x"":1741,""y"":537,""width"":275,""height"":78}","{""Types"":""Forehead""}"
image216.jpg,1498488,"{}",4,0,"{""name"":""rect"",""x"":1497,""y"":847,""width"":55,""height"":88}","{""Types"":""LEye""}"
image216.jpg,1498488,"{}",4,1,"{""name"":""rect"",""x"":2064,""y"":884,""width"":101,""height"":111}","{""Types"":""REye""}"
image216.jpg,1498488,"{}",4,2,"{""name"":""rect"",""x"":1497,""y"":1484,""width"":323,""height"":209}","{""Types"":""Muzzle""}"
image216.jpg,1498488,"{}",4,3,"{""name"":""rect"",""x"":1716,""y"":585,""width"":232,""height"":71}","{""Types"":""Forehead""}"
image367.jpg,1447842,"{}",3,0,"{""name"":""rect"",""x"":1761,""y"":922,""width"":144,""height"":108}","{""Types"":""REye""}"
image367.jpg,1447842,"{}",3,1,"{""name"":""rect"",""x"":1182,""y"":1388,""width"":186,""height"":176}","{""Types"":""Muzzle""}"
image367.jpg,1447842,"{}",3,2,"{""name"":""rect"",""x"":1640,""y"":625,""width"":181,""height"":73}","{""Types"":""Forehead""}"
image390.jpg,1498431,"{}",3,0,"{""name"":""rect"",""x"":1167,""y"":1310,""width"":161,""height"":171}","{""Types"":""Muzzle""}"
image390.jpg,1498431,"{}",3,1,"{""name"":""rect"",""x"":1723,""y"":915,""width"":141,""height"":78}","{""Types"":""REye""}"
image390.jpg,1498431,"{}",3,2,"{""name"":""rect"",""x"":1693,""y"":637,""width"":116,""height"":76}","{""Types"":""Forehead""}"
image420.jpg,1474229,"{}",3,0,"{""name"":""rect"",""x"":1257,""y"":1323,""width"":154,""height"":146}","{""Types"":""Muzzle""}"
image420.jpg,1474229,"{}",3,1,"{""name"":""rect"",""x"":1789,""y"":935,""width"":139,""height"":66}","{""Types"":""REye""}"
image420.jpg,1474229,"{}",3,2,"{""name"":""rect"",""x"":1761,""y"":653,""width"":111,""height"":53}","{""Types"":""Forehead""}"
image533.jpg,1482444,"{}",3,0,"{""name"":""rect"",""x"":1509,""y"":1134,""width"":106,""height"":66}","{""Types"":""REye""}"
image533.jpg,1482444,"{}",3,1,"{""name"":""rect"",""x"":1255,""y"":1461,""width"":73,""height"":86}","{""Types"":""Muzzle""}"
image533.jpg,1482444,"{}",3,2,"{""name"":""rect"",""x"":1567,""y"":862,""width"":96,""height"":71}","{""Types"":""Forehead""}"
image721.jpg,1401708,"{}",4,0,"{""name"":""rect"",""x"":1756,""y"":902,""width"":53,""height"":101}","{""Types"":""LEye""}"
image721.jpg,1401708,"{}",4,1,"{""name"":""rect"",""x"":2217,""y"":917,""width"":71,""height"":103}","{""Types"":""REye""}"
image721.jpg,1401708,"{}",4,2,"{""name"":""rect"",""x"":1842,""y"":1426,""width"":257,""height"":144}","{""Types"":""Muzzle""}"
image721.jpg,1401708,"{}",4,3,"{""name"":""rect"",""x"":1935,""y"":670,""width"":146,""height"":53}","{""Types"":""Forehead""}"
image729.jpg,1445331,"{}",4,0,"{""name"":""rect"",""x"":2396,""y"":683,""width"":43,""height"":88}","{""Types"":""REye""}"
image729.jpg,1445331,"{}",4,1,"{""name"":""rect"",""x"":1907,""y"":723,""width"":88,""height"":81}","{""Types"":""LEye""}"
