filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image0.jpg,1467421,"{}",4,0,"{""name"":""rect"",""x"":2249,""y"":745,""width"":79,""height"":129}","{""Types"":""REye""}"
image0.jpg,1467421,"{}",4,1,"{""name"":""rect"",""x"":1693,""y"":718,""width"":106,""height"":163}","{""Types"":""LEye""}"
image0.jpg,1467421,"{}",4,2,"{""name"":""rect"",""x"":1863,""y"":1372,""width"":333,""height"":204}","{""Types"":""Muzzle""}"
image0.jpg,1467421,"{}",4,3,"{""name"":""rect"",""x"":1928,""y"":401,""width"":208,""height"":102}","{""Types"":""Forehead""}"
image97.jpg,1639487,"{}",4,0,"{""name"":""rect"",""x"":1572,""y"":896,""width"":94,""height"":144}","{""Types"":""LEye""}"
image97.jpg,1639487,"{}",4,1,"{""name"":""rect"",""x"":2128,""y"":900,""width"":87,""height"":144}","{""Types"":""REye""}"
image97.jpg,1639487,"{}",4,2,"{""name"":""rect"",""x"":1761,""y"":1576,""width"":333,""height"":166}","{""Types"":""Muzzle""}"
image97.jpg,1639487,"{}",4,3,"{""name"":""rect"",""x"":1795,""y"":571,""width"":234,""height"":94}","{""Types"":""Forehead""}"
image211.jpg,1629323,"{}",4,0,"{""name"":""rect"",""x"":2294,""y"":979,""width"":102,""height"":129}","{""Types"":""REye""}"
image211.jpg,1629323,"{}",4,1,"{""name"":""rect"",""x"":1776,""y"":934,""width"":102,""height"":140}","{""Types"":""LEye""}"
image211.jpg,1629323,"{}",4,2,"{""name"":""rect"",""x"":1954,""y"":1572,""width"":325,""height"":181}","{""Types"":""Muzzle""}"
image211.jpg,1629323,"{}",4,3,"{""name"":""rect"",""x"":1980,""y"":559,""width"":234,""height"":98}","{""Types"":""Forehead""}"
image344.jpg,1706856,"{}",3,0,"{""name"":""rect"",""x"":1406,""y"":1198,""width"":185,""height"":113}","{""Types"":""REye""}"
image344.jpg,1706856,"{}",3,1,"{""name"":""rect"",""x"":971,""y"":1606,""width"":147,""height"":181}","{""Types"":""Muzzle""}"
image344.jpg,1706856,"{}",3,2,"{""name"":""rect"",""x"":1300,""y"":903,""width"":129,""height"":76}","{""Types"":""Forehead""}"
image391.jpg,1648767,"{}",3,0,"{""name"":""rect"",""x"":1289,""y"":1123,""width"":140,""height"":98}","{""Types"":""REye""}"
image391.jpg,1648767,"{}",3,1,"{""name"":""rect"",""x"":1020,""y"":1485,""width"":132,""height"":178}","{""Types"":""Muzzle""}"
image391.jpg,1648767,"{}",3,2,"{""name"":""rect"",""x"":1274,""y"":801,""width"":129,""height"":113}","{""Types"":""Forehead""}"
image424.jpg,1604960,"{}",3,0,"{""name"":""rect"",""x"":1414,""y"":1032,""width"":140,""height"":91}","{""Types"":""REye""}"
image424.jpg,1604960,"{}",3,1,"{""name"":""rect"",""x"":1062,""y"":1410,""width"":136,""height"":174}","{""Types"":""Muzzle""}"
image424.jpg,1604960,"{}",3,2,"{""name"":""rect"",""x"":1323,""y"":763,""width"":98,""height"":87}","{""Types"":""Forehead""}"
image436.jpg,1631691,"{}",3,0,"{""name"":""rect"",""x"":1228,""y"":1107,""width"":200,""height"":193}","{""Types"":""Muzzle""}"
image436.jpg,1631691,"{}",3,1,"{""name"":""rect"",""x"":1731,""y"":692,""width"":140,""height"":106}","{""Types"":""REye""}"
image436.jpg,1631691,"{}",3,2,"{""name"":""rect"",""x"":1595,""y"":386,""width"":125,""height"":91}","{""Types"":""Forehead""}"
image448.jpg,1637348,"{}",4,0,"{""name"":""rect"",""x"":1716,""y"":321,""width"":49,""height"":129}","{""Types"":""LEye""}"
image448.jpg,1637348,"{}",4,1,"{""name"":""rect"",""x"":2169,""y"":378,""width"":98,""height"":94}","{""Types"":""REye""}"
image448.jpg,1637348,"{}",4,2,"{""name"":""rect"",""x"":1671,""y"":646,""width"":306,""height"":242}","{""Types"":""Muzzle""}"
image448.jpg,1637348,"{}",4,3,"{""name"":""rect"",""x"":1943,""y"":166,""width"":166,""height"":76}","{""Types"":""Forehead""}"
image462.jpg,1616839,"{}",4,0,"{""name"":""rect"",""x"":2279,""y"":412,""width"":72,""height"":121}","{""Types"":""REye""}"
image462.jpg,1616839,"{}",4,1,"{""name"":""rect"",""x"":1773,""y"":393,""width"":98,""height"":121}","{""Types"":""LEye""}"
image462.jpg,1616839,"{}",4,2,"{""name"":""rect"",""x"":1988,""y"":208,""width"":174,""height"":79}","{""Types"":""Forehead""}"
image462.jpg,1616839,"{}",4,3,"{""name"":""rect"",""x"":1977,""y"":767,""width"":340,""height"":219}","{""Types"":""Muzzle""}"
image475.jpg,1595760,"{}",4,0,"{""name"":""rect"",""x"":1761,""y"":491,""width"":87,""height"":98}","{""Types"":""LEye""}"
image475.jpg,1595760,"{}",4,1,"{""name"":""rect"",""x"":2249,""y"":506,""width"":79,""height"":117}","{""Types"":""REye""}"
image475.jpg,1595760,"{}",4,2,"{""name"":""rect"",""x"":1924,""y"":945,""width"":310,""height"":215}","{""Types"":""Muzzle""}"
image475.jpg,1595760,"{}",4,3,"{""name"":""rect"",""x"":1965,""y"":231,""width"":181,""height"":98}","{""Types"":""Forehead""}"
image506.jpg,1641553,"{}",4,0,"{""name"":""rect"",""x"":1678,""y"":658,""width"":87,""height"":132}","{""Types"":""LEye""}"
image506.jpg,1641553,"{}",4,1,"{""name"":""rect"",""x"":2154,""y"":684,""width"":87,""height"":117}","{""Types"":""REye""}"
image506.jpg,1641553,"{}",4,2,"{""name"":""rect"",""x"":1829,""y"":1202,""width"":295,""height"":193}","{""Types"":""Muzzle""}"
image506.jpg,1641553,"{}",4,3,"{""name"":""rect"",""x"":1852,""y"":370,""width"":215,""height"":76}","{""Types"":""Forehead""}"
image527.jpg,1636598,"{}",4,0,"{""name"":""rect"",""x"":2200,""y"":824,""width"":68,""height"":140}","{""Types"":""FREye""}"
image527.jpg,1636598,"{}",4,1,"{""name"":""rect"",""x"":1731,""y"":881,""width"":91,""height"":102}","{""Types"":""LEye""}"
image527.jpg,1636598,"{}",4,2,"{""name"":""rect"",""x"":1894,""y"":556,""width"":185,""height"":68}","{""Types"":""Forehead""}"
image527.jpg,1636598,"{}",4,3,"{""name"":""rect"",""x"":1977,""y"":1436,""width"":276,""height"":155}","{""Types"":""Muzzle""}"
image569.jpg,1638461,"{}",4,0,"{""name"":""rect"",""x"":2049,""y"":816,""width"":79,""height"":132}","{""Types"":""REye""}"
image569.jpg,1638461,"{}",4,1,"{""name"":""rect"",""x"":1580,""y"":775,""width"":87,""height"":129}","{""Types"":""LEye""}"
image569.jpg,1638461,"{}",4,2,"{""name"":""rect"",""x"":1754,""y"":1304,""width"":280,""height"":204}","{""Types"":""Muzzle""}"
image569.jpg,1638461,"{}",4,3,"{""name"":""rect"",""x"":1765,""y"":525,""width"":200,""height"":83}","{""Types"":""Forehead""}"
image634.jpg,1662688,"{}",4,0,"{""name"":""rect"",""x"":1916,""y"":850,""width"":79,""height"":129}","{""Types"":""REye""}"
image634.jpg,1662688,"{}",4,1,"{""name"":""rect"",""x"":1440,""y"":797,""width"":83,""height"":121}","{""Types"":""LEye""}"
image634.jpg,1662688,"{}",4,2,"{""name"":""rect"",""x"":1591,""y"":1304,""width"":306,""height"":223}","{""Types"":""Muzzle""}"
image634.jpg,1662688,"{}",4,3,"{""name"":""rect"",""x"":1621,""y"":556,""width"":238,""height"":87}","{""Types"":""Forehead""}"
image661.jpg,1548489,"{}",4,0,"{""name"":""rect"",""x"":1931,""y"":1028,""width"":94,""height"":155}","{""Types"":""FREye""}"
image661.jpg,1548489,"{}",4,1,"{""name"":""rect"",""x"":1463,""y"":1058,""width"":106,""height"":129}","{""Types"":""LEye""}"
image661.jpg,1548489,"{}",4,2,"{""name"":""rect"",""x"":1640,""y"":707,""width"":204,""height"":83}","{""Types"":""Forehead""}"
image661.jpg,1548489,"{}",4,3,"{""name"":""rect"",""x"":1686,""y"":1633,""width"":265,""height"":147}","{""Types"":""Muzzle""}"
image684.jpg,1691640,"{}",4,0,"{""name"":""rect"",""x"":1361,""y"":979,""width"":117,""height"":121}","{""Types"":""LEye""}"
image684.jpg,1691640,"{}",4,1,"{""name"":""rect"",""x"":1852,""y"":881,""width"":64,""height"":166}","{""Types"":""REye""}"
image684.jpg,1691640,"{}",4,2,"{""name"":""rect"",""x"":1644,""y"":1463,""width"":302,""height"":163}","{""Types"":""Muzzle""}"
image684.jpg,1691640,"{}",4,3,"{""name"":""rect"",""x"":1523,""y"":616,""width"":185,""height"":79}","{""Types"":""Forehead""}"
image740.jpg,1672991,"{}",4,0,"{""name"":""rect"",""x"":1603,""y"":312,""width"":55,""height"":45}","{""Types"":""FREye""}"
image740.jpg,1672991,"{}",4,1,"{""name"":""rect"",""x"":1194,""y"":632,""width"":111,""height"":83}","{""Types"":""LEye""}"
image740.jpg,1672991,"{}",4,2,"{""name"":""rect"",""x"":1484,""y"":348,""width"":305,""height"":272}","{""Types"":""Muzzle""}"
image740.jpg,1672991,"{}",4,3,"{""name"":""rect"",""x"":1280,""y"":391,""width"":98,""height"":38}","{""Types"":""Forehead""}"
image806.jpg,1623729,"{}",3,0,"{""name"":""rect"",""x"":902,""y"":146,""width"":290,""height"":194}","{""Types"":""Muzzle""}"
image806.jpg,1623729,"{}",3,1,"{""name"":""rect"",""x"":1547,""y"":411,""width"":123,""height"":129}","{""Types"":""REye""}"
image806.jpg,1623729,"{}",3,2,"{""name"":""rect"",""x"":1590,""y"":310,""width"":63,""height"":53}","{""Types"":""Forehead""}"
image872.jpg,1668956,"{}",4,0,"{""name"":""rect"",""x"":1534,""y"":769,""width"":169,""height"":73}","{""Types"":""Forehead""}"
image872.jpg,1668956,"{}",4,1,"{""name"":""rect"",""x"":1267,""y"":955,""width"":53,""height"":136}","{""Types"":""LEye""}"
image872.jpg,1668956,"{}",4,2,"{""name"":""rect"",""x"":1706,""y"":1086,""width"":101,""height"":111}","{""Types"":""REye""}"
image872.jpg,1668956,"{}",4,3,"{""name"":""rect"",""x"":1227,""y"":1547,""width"":297,""height"":194}","{""Types"":""Muzzle""}"
image1177.jpg,1472339,"{}",4,0,"{""name"":""rect"",""x"":1202,""y"":1252,""width"":101,""height"":129}","{""Types"":""LEye""}"
image1177.jpg,1472339,"{}",4,1,"{""name"":""rect"",""x"":1784,""y"":1169,""width"":63,""height"":144}","{""Types"":""REye""}"
image1177.jpg,1472339,"{}",4,2,"{""name"":""rect"",""x"":1482,""y"":1872,""width"":338,""height"":171}","{""Types"":""Muzzle""}"
image1177.jpg,1472339,"{}",4,3,"{""name"":""rect"",""x"":1366,""y"":839,""width"":237,""height"":93}","{""Types"":""Forehead""}"
