filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image0.jpg,1588815,"{}",3,0,"{""name"":""rect"",""x"":2154,""y"":909,""width"":115,""height"":96}","{""Types"":""LEye""}"
image0.jpg,1588815,"{}",3,1,"{""name"":""rect"",""x"":2516,""y"":1373,""width"":191,""height"":148}","{""Types"":""Muzzle""}"
image0.jpg,1588815,"{}",3,2,"{""name"":""rect"",""x"":2236,""y"":649,""width"":165,""height"":79}","{""Types"":""Forehead""}"
image49.jpg,1525843,"{}",3,0,"{""name"":""rect"",""x"":2454,""y"":932,""width"":142,""height"":92}","{""Types"":""LEye""}"
image49.jpg,1525843,"{}",3,1,"{""name"":""rect"",""x"":2836,""y"":1314,""width"":122,""height"":151}","{""Types"":""Muzzle""}"
image49.jpg,1525843,"{}",3,2,"{""name"":""rect"",""x"":2454,""y"":678,""width"":142,""height"":69}","{""Types"":""Forehead""}"
image122.jpg,1494843,"{}",3,0,"{""name"":""rect"",""x"":2681,""y"":919,""width"":135,""height"":105}","{""Types"":""LEye""}"
image122.jpg,1494843,"{}",3,1,"{""name"":""rect"",""x"":3227,""y"":1146,""width"":89,""height"":119}","{""Types"":""Muzzle""}"
image122.jpg,1494843,"{}",3,2,"{""name"":""rect"",""x"":2608,""y"":695,""width"":135,""height"":79}","{""Types"":""Forehead""}"
image212.jpg,1576902,"{}",3,0,"{""name"":""rect"",""x"":2651,""y"":1275,""width"":142,""height"":105}","{""Types"":""LEye""}"
image212.jpg,1576902,"{}",3,1,"{""name"":""rect"",""x"":3191,""y"":1614,""width"":128,""height"":168}","{""Types"":""Muzzle""}"
image212.jpg,1576902,"{}",3,2,"{""name"":""rect"",""x"":2645,""y"":991,""width"":145,""height"":76}","{""Types"":""Forehead""}"
image228.jpg,1576291,"{}",4,0,"{""name"":""rect"",""x"":2437,""y"":1406,""width"":122,""height"":99}","{""Types"":""LEye""}"
image228.jpg,1576291,"{}",4,1,"{""name"":""rect"",""x"":2865,""y"":1344,""width"":53,""height"":102}","{""Types"":""FREye""}"
image228.jpg,1576291,"{}",4,2,"{""name"":""rect"",""x"":2786,""y"":1956,""width"":198,""height"":148}","{""Types"":""Muzzle""}"
image228.jpg,1576291,"{}",4,3,"{""name"":""rect"",""x"":2529,""y"":1126,""width"":191,""height"":79}","{""Types"":""Forehead""}"
image290.jpg,1541027,"{}",4,0,"{""name"":""rect"",""x"":1759,""y"":1311,""width"":92,""height"":109}","{""Types"":""LEye""}"
image290.jpg,1541027,"{}",4,1,"{""name"":""rect"",""x"":2226,""y"":1393,""width"":119,""height"":102}","{""Types"":""REye""}"
image290.jpg,1541027,"{}",4,2,"{""name"":""rect"",""x"":1834,""y"":1946,""width"":293,""height"":125}","{""Types"":""Muzzle""}"
image290.jpg,1541027,"{}",4,3,"{""name"":""rect"",""x"":1960,""y"":1097,""width"":191,""height"":76}","{""Types"":""Forehead""}"
image377.jpg,1557550,"{}",3,0,"{""name"":""rect"",""x"":1538,""y"":1209,""width"":115,""height"":89}","{""Types"":""REye""}"
