filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image0.jpg,1481946,"{}",4,0,"{""name"":""rect"",""x"":1984,""y"":900,""width"":151,""height"":117}","{""Types"":""REye""}"
image0.jpg,1481946,"{}",4,1,"{""name"":""rect"",""x"":1629,""y"":918,""width"":83,""height"":132}","{""Types"":""FLEye""}"
image0.jpg,1481946,"{}",4,2,"{""name"":""rect"",""x"":1565,""y"":1376,""width"":280,""height"":197}","{""Types"":""Muzzle""}"
image0.jpg,1481946,"{}",4,3,"{""name"":""rect"",""x"":1791,""y"":582,""width"":265,""height"":151}","{""Types"":""Forehead""}"
image34.jpg,1472121,"{}",4,0,"{""name"":""rect"",""x"":1784,""y"":1032,""width"":159,""height"":102}","{""Types"":""REye""}"
image34.jpg,1472121,"{}",4,1,"{""name"":""rect"",""x"":1364,""y"":1482,""width"":276,""height"":197}","{""Types"":""Muzzle""}"
image34.jpg,1472121,"{}",4,2,"{""name"":""rect"",""x"":1603,""y"":654,""width"":314,""height"":163}","{""Types"":""Forehead""}"
image34.jpg,1472121,"{}",4,3,"{""name"":""rect"",""x"":1466,""y"":1032,""width"":98,""height"":117}","{""Types"":""FLEye""}"
image103.jpg,1534893,"{}",3,0,"{""name"":""rect"",""x"":1482,""y"":1104,""width"":197,""height"":117}","{""Types"":""REye""}"
image103.jpg,1534893,"{}",3,1,"{""name"":""rect"",""x"":1387,""y"":756,""width"":287,""height"":117}","{""Types"":""Forehead""}"
image103.jpg,1534893,"{}",3,2,"{""name"":""rect"",""x"":1168,""y"":1516,""width"":272,""height"":208}","{""Types"":""Muzzle""}"
image120.jpg,1574051,"{}",3,0,"{""name"":""rect"",""x"":1459,""y"":1240,""width"":212,""height"":113}","{""Types"":""REye""}"
image120.jpg,1574051,"{}",3,1,"{""name"":""rect"",""x"":1315,""y"":828,""width"":295,""height"":170}","{""Types"":""Forehead""}"
image120.jpg,1574051,"{}",3,2,"{""name"":""rect"",""x"":1213,""y"":1678,""width"":268,""height"":170}","{""Types"":""Muzzle""}"
image177.jpg,1588960,"{}",4,0,"{""name"":""rect"",""x"":1652,""y"":1315,""width"":166,""height"":132}","{""Types"":""REye""}"
image177.jpg,1588960,"{}",4,1,"{""name"":""rect"",""x"":1243,""y"":1243,""width"":132,""height"":147}","{""Types"":""FLEye""}"
image177.jpg,1588960,"{}",4,2,"{""name"":""rect"",""x"":1414,""y"":866,""width"":302,""height"":159}","{""Types"":""Forehead""}"
image177.jpg,1588960,"{}",4,3,"{""name"":""rect"",""x"":1262,""y"":1852,""width"":299,""height"":189}","{""Types"":""Muzzle""}"
image193.jpg,1509844,"{}",4,0,"{""name"":""rect"",""x"":1943,""y"":1047,""width"":159,""height"":113}","{""Types"":""REye""}"
image193.jpg,1509844,"{}",4,1,"{""name"":""rect"",""x"":1478,""y"":952,""width"":87,""height"":144}","{""Types"":""FLEye""}"
image193.jpg,1509844,"{}",4,2,"{""name"":""rect"",""x"":1425,""y"":1538,""width"":302,""height"":238}","{""Types"":""Muzzle""}"
image193.jpg,1509844,"{}",4,3,"{""name"":""rect"",""x"":1720,""y"":574,""width"":283,""height"":163}","{""Types"":""Forehead""}"
image239.jpg,1495110,"{}",4,0,"{""name"":""rect"",""x"":1550,""y"":1089,""width"":333,""height"":246}","{""Types"":""Muzzle""}"
image239.jpg,1495110,"{}",4,1,"{""name"":""rect"",""x"":1610,""y"":529,""width"":87,""height"":147}","{""Types"":""LEye""}"
image239.jpg,1495110,"{}",4,2,"{""name"":""rect"",""x"":2041,""y"":650,""width"":140,""height"":106}","{""Types"":""REye""}"
image239.jpg,1495110,"{}",4,3,"{""name"":""rect"",""x"":1848,""y"":265,""width"":268,""height"":144}","{""Types"":""Forehead""}"
image261.jpg,1609118,"{}",4,0,"{""name"":""rect"",""x"":1542,""y"":703,""width"":87,""height"":132}","{""Types"":""LEye""}"
image261.jpg,1609118,"{}",4,1,"{""name"":""rect"",""x"":1992,""y"":763,""width"":125,""height"":140}","{""Types"":""REye""}"
image261.jpg,1609118,"{}",4,2,"{""name"":""rect"",""x"":1527,""y"":1270,""width"":325,""height"":204}","{""Types"":""Muzzle""}"
image261.jpg,1609118,"{}",4,3,"{""name"":""rect"",""x"":1746,""y"":435,""width"":276,""height"":129}","{""Types"":""Forehead""}"
image277.jpg,1590462,"{}",4,0,"{""name"":""rect"",""x"":1731,""y"":510,""width"":287,""height"":129}","{""Types"":""Forehead""}"
image277.jpg,1590462,"{}",4,1,"{""name"":""rect"",""x"":1550,""y"":813,""width"":110,""height"":136}","{""Types"":""LEye""}"
image277.jpg,1590462,"{}",4,2,"{""name"":""rect"",""x"":2007,""y"":873,""width"":117,""height"":98}","{""Types"":""REye""}"
image277.jpg,1590462,"{}",4,3,"{""name"":""rect"",""x"":1629,""y"":1376,""width"":291,""height"":181}","{""Types"":""Muzzle""}"
image285.jpg,1538286,"{}",4,0,"{""name"":""rect"",""x"":1565,""y"":843,""width"":98,""height"":147}","{""Types"":""LEye""}"
image285.jpg,1538286,"{}",4,1,"{""name"":""rect"",""x"":2014,""y"":892,""width"":136,""height"":136}","{""Types"":""REye""}"
image285.jpg,1538286,"{}",4,2,"{""name"":""rect"",""x"":1648,""y"":1425,""width"":306,""height"":185}","{""Types"":""Muzzle""}"
image285.jpg,1538286,"{}",4,3,"{""name"":""rect"",""x"":1723,""y"":506,""width"":310,""height"":163}","{""Types"":""Forehead""}"
image297.jpg,1541659,"{}",4,0,"{""name"":""rect"",""x"":1557,""y"":930,""width"":121,""height"":125}","{""Types"":""LEye""}"
image297.jpg,1541659,"{}",4,1,"{""name"":""rect"",""x"":2049,""y"":922,""width"":125,""height"":132}","{""Types"":""REye""}"
image297.jpg,1541659,"{}",4,2,"{""name"":""rect"",""x"":1705,""y"":1504,""width"":291,""height"":174}","{""Types"":""Muzzle""}"
image297.jpg,1541659,"{}",4,3,"{""name"":""rect"",""x"":1735,""y"":578,""width"":276,""height"":102}","{""Types"":""Forehead""}"
image339.jpg,1596228,"{}",4,0,"{""name"":""rect"",""x"":1587,""y"":975,""width"":129,""height"":140}","{""Types"":""LEye""}"
image339.jpg,1596228,"{}",4,1,"{""name"":""rect"",""x"":2120,""y"":952,""width"":102,""height"":140}","{""Types"":""REye""}"
image339.jpg,1596228,"{}",4,2,"{""name"":""rect"",""x"":1810,""y"":1591,""width"":336,""height"":193}","{""Types"":""Muzzle""}"
image339.jpg,1596228,"{}",4,3,"{""name"":""rect"",""x"":1754,""y"":616,""width"":291,""height"":106}","{""Types"":""Forehead""}"
image342.jpg,1638993,"{}",4,0,"{""name"":""rect"",""x"":1591,""y"":968,""width"":125,""height"":144}","{""Types"":""LEye""}"
image342.jpg,1638993,"{}",4,1,"{""name"":""rect"",""x"":2132,""y"":934,""width"":110,""height"":159}","{""Types"":""REye""}"
image342.jpg,1638993,"{}",4,2,"{""name"":""rect"",""x"":1818,""y"":1572,""width"":325,""height"":212}","{""Types"":""Muzzle""}"
image342.jpg,1638993,"{}",4,3,"{""name"":""rect"",""x"":1754,""y"":620,""width"":291,""height"":106}","{""Types"":""Forehead""}"
image591.jpg,1618230,"{}",3,0,"{""name"":""rect"",""x"":1285,""y"":1576,""width"":181,""height"":98}","{""Types"":""REye""}"
image591.jpg,1618230,"{}",3,1,"{""name"":""rect"",""x"":1232,""y"":1924,""width"":227,""height"":147}","{""Types"":""Muzzle""}"
image591.jpg,1618230,"{}",3,2,"{""name"":""rect"",""x"":1198,""y"":1160,""width"":140,""height"":113}","{""Types"":""Forehead""}"
image1141.jpg,1601267,"{}",4,0,"{""name"":""rect"",""x"":1209,""y"":1191,""width"":117,""height"":129}","{""Types"":""LEye""}"
image1141.jpg,1601267,"{}",4,1,"{""name"":""rect"",""x"":1727,""y"":1138,""width"":106,""height"":159}","{""Types"":""REye""}"
image1141.jpg,1601267,"{}",4,2,"{""name"":""rect"",""x"":1406,""y"":1769,""width"":314,""height"":178}","{""Types"":""Muzzle""}"
image1141.jpg,1601267,"{}",4,3,"{""name"":""rect"",""x"":1330,""y"":824,""width"":329,""height"":136}","{""Types"":""Forehead""}"
image1188.jpg,1758129,"{}",4,0,"{""name"":""rect"",""x"":1391,""y"":805,""width"":291,""height"":121}","{""Types"":""Forehead""}"
image1188.jpg,1758129,"{}",4,1,"{""name"":""rect"",""x"":1281,""y"":1153,""width"":110,""height"":132}","{""Types"":""LEye""}"
image1188.jpg,1758129,"{}",4,2,"{""name"":""rect"",""x"":1784,""y"":1089,""width"":102,""height"":159}","{""Types"":""REye""}"
image1188.jpg,1758129,"{}",4,3,"{""name"":""rect"",""x"":1463,""y"":1735,""width"":321,""height"":144}","{""Types"":""Muzzle""}"
