,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image112.jpg,1611575,{},4,0,"{""name"":""rect"",""x"":2174,""y"":1126,""width"":68,""height"":68}","{""Types"":""LEye""}"
1,image112.jpg,1611575,{},4,1,"{""name"":""rect"",""x"":2525,""y"":1115,""width"":40,""height"":77}","{""Types"":""REye""}"
2,image112.jpg,1611575,{},4,2,"{""name"":""rect"",""x"":2317,""y"":1542,""width"":189,""height"":74}","{""Types"":""Muzzle""}"
3,image112.jpg,1611575,{},4,3,"{""name"":""rect"",""x"":2307,""y"":892,""width"":163,""height"":51}","{""Types"":""Forehead""}"
4,image157.jpg,1573725,{},4,0,"{""name"":""rect"",""x"":2700,""y"":1089,""width"":32,""height"":64}","{""Types"":""REye""}"
5,image157.jpg,1573725,{},4,1,"{""name"":""rect"",""x"":2307,""y"":1121,""width"":72,""height"":62}","{""Types"":""LEye""}"
6,image157.jpg,1573725,{},4,2,"{""name"":""rect"",""x"":2477,""y"":1548,""width"":185,""height"":76}","{""Types"":""Muzzle""}"
7,image157.jpg,1573725,{},4,3,"{""name"":""rect"",""x"":2426,""y"":872,""width"":179,""height"":50}","{""Types"":""Forehead""}"
8,image255.jpg,1588684,{},4,0,"{""name"":""rect"",""x"":2283,""y"":1043,""width"":91,""height"":79}","{""Types"":""LEye""}"
9,image255.jpg,1588684,{},4,1,"{""name"":""rect"",""x"":2460,""y"":1504,""width"":208,""height"":106}","{""Types"":""Muzzle""}"
10,image255.jpg,1588684,{},4,2,"{""name"":""rect"",""x"":2709,""y"":1026,""width"":35,""height"":68}","{""Types"":""REye""}"
11,image255.jpg,1588684,{},4,3,"{""name"":""rect"",""x"":2429,""y"":804,""width"":194,""height"":53}","{""Types"":""Forehead""}"
12,image367.jpg,1616824,{},4,0,"{""name"":""rect"",""x"":2416,""y"":1124,""width"":55,""height"":71}","{""Types"":""LEye""}"
13,image367.jpg,1616824,{},4,1,"{""name"":""rect"",""x"":2797,""y"":1151,""width"":43,""height"":70}","{""Types"":""REye""}"
14,image367.jpg,1616824,{},4,2,"{""name"":""rect"",""x"":2544,""y"":1589,""width"":181,""height"":94}","{""Types"":""Muzzle""}"
15,image367.jpg,1616824,{},4,3,"{""name"":""rect"",""x"":2538,""y"":864,""width"":178,""height"":60}","{""Types"":""Forehead""}"
20,image459.jpg,1659861,{},3,0,"{""name"":""rect"",""x"":2746,""y"":1300,""width"":103,""height"":63}","{""Types"":""LEye""}"
21,image459.jpg,1659861,{},3,1,"{""name"":""rect"",""x"":3071,""y"":1666,""width"":96,""height"":93}","{""Types"":""Muzzle""}"
22,image459.jpg,1659861,{},3,2,"{""name"":""rect"",""x"":2905,""y"":1071,""width"":86,""height"":45}","{""Types"":""Forehead""}"
23,image512.jpg,1732809,{},3,0,"{""name"":""rect"",""x"":3014,""y"":1083,""width"":108,""height"":48}","{""Types"":""LEye""}"
24,image512.jpg,1732809,{},3,1,"{""name"":""rect"",""x"":3439,""y"":1267,""width"":71,""height"":159}","{""Types"":""Muzzle""}"
25,image512.jpg,1732809,{},3,2,"{""name"":""rect"",""x"":3087,""y"":889,""width"":63,""height"":43}","{""Types"":""Forehead""}"
26,image607.jpg,1568350,{},3,0,"{""name"":""rect"",""x"":2968,""y"":950,""width"":103,""height"":60}","{""Types"":""LEye""}"
27,image607.jpg,1568350,{},3,1,"{""name"":""rect"",""x"":3465,""y"":1197,""width"":78,""height"":113}","{""Types"":""Muzzle""}"
28,image607.jpg,1568350,{},3,2,"{""name"":""rect"",""x"":3029,""y"":799,""width"":63,""height"":40}","{""Types"":""Forehead""}"
29,image736.jpg,1679618,{},4,0,"{""name"":""rect"",""x"":2699,""y"":1169,""width"":60,""height"":78}","{""Types"":""REye""}"
30,image736.jpg,1679618,{},4,1,"{""name"":""rect"",""x"":2273,""y"":1119,""width"":60,""height"":81}","{""Types"":""LEye""}"
31,image736.jpg,1679618,{},4,2,"{""name"":""rect"",""x"":2401,""y"":1638,""width"":227,""height"":139}","{""Types"":""Muzzle""}"
32,image736.jpg,1679618,{},4,3,"{""name"":""rect"",""x"":2459,""y"":917,""width"":156,""height"":55}","{""Types"":""Forehead""}"
33,image799.jpg,1630740,{},4,0,"{""name"":""rect"",""x"":2671,""y"":1162,""width"":50,""height"":76}","{""Types"":""REye""}"
34,image799.jpg,1630740,{},4,1,"{""name"":""rect"",""x"":2215,""y"":1124,""width"":76,""height"":81}","{""Types"":""LEye""}"
35,image799.jpg,1630740,{},4,2,"{""name"":""rect"",""x"":2338,""y"":1660,""width"":244,""height"":144}","{""Types"":""Muzzle""}"
36,image799.jpg,1630740,{},4,3,"{""name"":""rect"",""x"":2394,""y"":892,""width"":202,""height"":76}","{""Types"":""Forehead""}"
37,image962.jpg,1501733,{},4,0,"{""name"":""rect"",""x"":2391,""y"":1144,""width"":71,""height"":108}","{""Types"":""REye""}"
38,image962.jpg,1501733,{},4,1,"{""name"":""rect"",""x"":1943,""y"":1101,""width"":58,""height"":73}","{""Types"":""LEye""}"
39,image962.jpg,1501733,{},4,2,"{""name"":""rect"",""x"":2023,""y"":1640,""width"":227,""height"":144}","{""Types"":""Muzzle""}"
40,image962.jpg,1501733,{},4,3,"{""name"":""rect"",""x"":2122,""y"":839,""width"":202,""height"":73}","{""Types"":""Forehead""}"
41,image980.jpg,1636562,{},4,0,"{""name"":""rect"",""x"":2323,""y"":1187,""width"":88,""height"":81}","{""Types"":""REye""}"
42,image980.jpg,1636562,{},4,1,"{""name"":""rect"",""x"":1880,""y"":1121,""width"":66,""height"":86}","{""Types"":""LEye""}"
43,image980.jpg,1636562,{},4,2,"{""name"":""rect"",""x"":1950,""y"":1663,""width"":242,""height"":139}","{""Types"":""Muzzle""}"
