,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1697747,{},3,0,"{""name"":""rect"",""x"":2575,""y"":1101,""width"":113,""height"":73}","{""Types"":""LEye""}"
1,image0.jpg,1697747,{},3,1,"{""name"":""rect"",""x"":2550,""y"":867,""width"":174,""height"":63}","{""Types"":""Forehead""}"
2,image0.jpg,1697747,{},3,2,"{""name"":""rect"",""x"":3003,""y"":1366,""width"":141,""height"":159}","{""Types"":""Muzzle""}"
3,image29.jpg,1553387,{},3,0,"{""name"":""rect"",""x"":2500,""y"":1096,""width"":134,""height"":68}","{""Types"":""LEye""}"
4,image29.jpg,1553387,{},3,1,"{""name"":""rect"",""x"":2885,""y"":1373,""width"":159,""height"":156}","{""Types"":""Muzzle""}"
5,image29.jpg,1553387,{},3,2,"{""name"":""rect"",""x"":2474,""y"":831,""width"":169,""height"":73}","{""Types"":""Forehead""}"
6,image62.jpg,1528194,{},4,0,"{""name"":""rect"",""x"":2152,""y"":1031,""width"":88,""height"":108}","{""Types"":""LEye""}"
7,image62.jpg,1528194,{},4,1,"{""name"":""rect"",""x"":2552,""y"":1020,""width"":55,""height"":86}","{""Types"":""REye""}"
8,image62.jpg,1528194,{},4,2,"{""name"":""rect"",""x"":2376,""y"":1479,""width"":239,""height"":141}","{""Types"":""Muzzle""}"
9,image62.jpg,1528194,{},4,3,"{""name"":""rect"",""x"":2248,""y"":791,""width"":214,""height"":71}","{""Types"":""Forehead""}"
10,image72.jpg,1596532,{},4,0,"{""name"":""rect"",""x"":2507,""y"":1023,""width"":71,""height"":88}","{""Types"":""REye""}"
11,image72.jpg,1596532,{},4,1,"{""name"":""rect"",""x"":2106,""y"":1036,""width"":81,""height"":106}","{""Types"":""LEye""}"
12,image72.jpg,1596532,{},4,2,"{""name"":""rect"",""x"":2300,""y"":1471,""width"":242,""height"":159}","{""Types"":""Muzzle""}"
13,image72.jpg,1596532,{},4,3,"{""name"":""rect"",""x"":2190,""y"":741,""width"":272,""height"":93}","{""Types"":""Forehead""}"
