,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1545316,{},4,0,"{""name"":""rect"",""x"":1761,""y"":1172,""width"":64,""height"":140}","{""Types"":""LEye""}"
1,image0.jpg,1545316,{},4,1,"{""name"":""rect"",""x"":2222,""y"":1172,""width"":72,""height"":129}","{""Types"":""REye""}"
2,image0.jpg,1545316,{},4,2,"{""name"":""rect"",""x"":1897,""y"":1742,""width"":249,""height"":129}","{""Types"":""Muzzle""}"
3,image0.jpg,1545316,{},4,3,"{""name"":""rect"",""x"":1905,""y"":918,""width"":227,""height"":98}","{""Types"":""Forehead""}"
4,image6.jpg,1534732,{},4,0,"{""name"":""rect"",""x"":1757,""y"":1179,""width"":83,""height"":136}","{""Types"":""LEye""}"
5,image6.jpg,1534732,{},4,1,"{""name"":""rect"",""x"":2211,""y"":1191,""width"":68,""height"":129}","{""Types"":""REye""}"
6,image6.jpg,1534732,{},4,2,"{""name"":""rect"",""x"":1909,""y"":1739,""width"":257,""height"":117}","{""Types"":""Muzzle""}"
7,image6.jpg,1534732,{},4,3,"{""name"":""rect"",""x"":1920,""y"":903,""width"":234,""height"":79}","{""Types"":""Forehead""}"
8,image61.jpg,1586687,{},4,0,"{""name"":""rect"",""x"":2340,""y"":1039,""width"":49,""height"":117}","{""Types"":""REye""}"
9,image61.jpg,1586687,{},4,1,"{""name"":""rect"",""x"":1860,""y"":1051,""width"":91,""height"":132}","{""Types"":""LEye""}"
10,image61.jpg,1586687,{},4,2,"{""name"":""rect"",""x"":2030,""y"":805,""width"":181,""height"":76}","{""Types"":""Forehead""}"
11,image61.jpg,1586687,{},4,3,"{""name"":""rect"",""x"":2067,""y"":1603,""width"":246,""height"":136}","{""Types"":""Muzzle""}"
12,image89.jpg,1700693,{},4,0,"{""name"":""rect"",""x"":2423,""y"":934,""width"":45,""height"":102}","{""Types"":""REye""}"
13,image89.jpg,1700693,{},4,1,"{""name"":""rect"",""x"":1946,""y"":968,""width"":91,""height"":121}","{""Types"":""LEye""}"
14,image89.jpg,1700693,{},4,2,"{""name"":""rect"",""x"":2120,""y"":692,""width"":189,""height"":83}","{""Types"":""Forehead""}"
15,image89.jpg,1700693,{},4,3,"{""name"":""rect"",""x"":2196,""y"":1466,""width"":249,""height"":166}","{""Types"":""Muzzle""}"
20,image321.jpg,1685112,{},4,0,"{""name"":""rect"",""x"":2487,""y"":964,""width"":72,""height"":106}","{""Types"":""REye""}"
21,image321.jpg,1685112,{},4,1,"{""name"":""rect"",""x"":2045,""y"":979,""width"":83,""height"":125}","{""Types"":""LEye""}"
22,image321.jpg,1685112,{},4,2,"{""name"":""rect"",""x"":2203,""y"":718,""width"":166,""height"":91}","{""Types"":""Forehead""}"
23,image321.jpg,1685112,{},4,3,"{""name"":""rect"",""x"":2237,""y"":1489,""width"":253,""height"":140}","{""Types"":""Muzzle""}"
24,image463.jpg,1708313,{},4,0,"{""name"":""rect"",""x"":1754,""y"":1089,""width"":68,""height"":121}","{""Types"":""LEye""}"
25,image463.jpg,1708313,{},4,1,"{""name"":""rect"",""x"":2226,""y"":1062,""width"":72,""height"":136}","{""Types"":""REye""}"
26,image463.jpg,1708313,{},4,2,"{""name"":""rect"",""x"":1909,""y"":1637,""width"":280,""height"":155}","{""Types"":""Muzzle""}"
27,image463.jpg,1708313,{},4,3,"{""name"":""rect"",""x"":1894,""y"":816,""width"":223,""height"":76}","{""Types"":""Forehead""}"
32,image606.jpg,1601458,{},3,0,"{""name"":""rect"",""x"":2487,""y"":922,""width"":163,""height"":102}","{""Types"":""LEye""}"
33,image606.jpg,1601458,{},3,1,"{""name"":""rect"",""x"":2925,""y"":1281,""width"":159,""height"":159}","{""Types"":""Muzzle""}"
34,image606.jpg,1601458,{},3,2,"{""name"":""rect"",""x"":2593,""y"":635,""width"":132,""height"":91}","{""Types"":""Forehead""}"
35,image707.jpg,1792486,{},3,0,"{""name"":""rect"",""x"":2786,""y"":900,""width"":129,""height"":94}","{""Types"":""LEye""}"
36,image707.jpg,1792486,{},3,1,"{""name"":""rect"",""x"":3171,""y"":1255,""width"":140,""height"":144}","{""Types"":""Muzzle""}"
37,image707.jpg,1792486,{},3,2,"{""name"":""rect"",""x"":2922,""y"":631,""width"":113,""height"":83}","{""Types"":""Forehead""}"
38,image801.jpg,1734615,{},4,0,"{""name"":""rect"",""x"":2098,""y"":990,""width"":83,""height"":110}","{""Types"":""LEye""}"
39,image801.jpg,1734615,{},4,1,"{""name"":""rect"",""x"":2555,""y"":956,""width"":57,""height"":110}","{""Types"":""REye""}"
