,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
4,image362.jpg,1472107,{},4,0,"{""name"":""rect"",""x"":1863,""y"":677,""width"":76,""height"":110}","{""Types"":""LEye""}"
5,image362.jpg,1472107,{},4,1,"{""name"":""rect"",""x"":2306,""y"":669,""width"":102,""height"":102}","{""Types"":""REye""}"
6,image362.jpg,1472107,{},4,2,"{""name"":""rect"",""x"":1901,""y"":1187,""width"":231,""height"":155}","{""Types"":""Muzzle""}"
7,image362.jpg,1472107,{},4,3,"{""name"":""rect"",""x"":2049,""y"":393,""width"":170,""height"":76}","{""Types"":""Forehead""}"
8,image562.jpg,1557737,{},4,0,"{""name"":""rect"",""x"":1773,""y"":934,""width"":87,""height"":113}","{""Types"":""LEye""}"
9,image562.jpg,1557737,{},4,1,"{""name"":""rect"",""x"":2336,""y"":903,""width"":60,""height"":102}","{""Types"":""REye""}"
10,image562.jpg,1557737,{},4,2,"{""name"":""rect"",""x"":1980,""y"":559,""width"":208,""height"":76}","{""Types"":""Forehead""}"
11,image562.jpg,1557737,{},4,3,"{""name"":""rect"",""x"":1980,""y"":1572,""width"":268,""height"":147}","{""Types"":""Muzzle""}"
12,image743.jpg,1482113,{},4,0,"{""name"":""rect"",""x"":1833,""y"":1017,""width"":94,""height"":110}","{""Types"":""LEye""}"
13,image743.jpg,1482113,{},4,1,"{""name"":""rect"",""x"":2438,""y"":1005,""width"":68,""height"":113}","{""Types"":""REye""}"
14,image743.jpg,1482113,{},4,2,"{""name"":""rect"",""x"":2060,""y"":1697,""width"":302,""height"":181}","{""Types"":""Muzzle""}"
15,image743.jpg,1482113,{},4,3,"{""name"":""rect"",""x"":2037,""y"":639,""width"":249,""height"":79}","{""Types"":""Forehead""}"
16,image770.jpg,1535982,{},4,0,"{""name"":""rect"",""x"":1818,""y"":1020,""width"":91,""height"":117}","{""Types"":""LEye""}"
17,image770.jpg,1535982,{},4,1,"{""name"":""rect"",""x"":2404,""y"":1013,""width"":64,""height"":106}","{""Types"":""REye""}"
18,image770.jpg,1535982,{},4,2,"{""name"":""rect"",""x"":2026,""y"":1697,""width"":291,""height"":189}","{""Types"":""Muzzle""}"
19,image770.jpg,1535982,{},4,3,"{""name"":""rect"",""x"":2030,""y"":665,""width"":189,""height"":79}","{""Types"":""Forehead""}"
20,image792.jpg,1526585,{},4,0,"{""name"":""rect"",""x"":1773,""y"":994,""width"":98,""height"":113}","{""Types"":""LEye""}"
21,image792.jpg,1526585,{},4,1,"{""name"":""rect"",""x"":2340,""y"":998,""width"":94,""height"":125}","{""Types"":""REye""}"
22,image792.jpg,1526585,{},4,2,"{""name"":""rect"",""x"":1939,""y"":1663,""width"":299,""height"":181}","{""Types"":""Muzzle""}"
23,image792.jpg,1526585,{},4,3,"{""name"":""rect"",""x"":1980,""y"":646,""width"":265,""height"":83}","{""Types"":""Forehead""}"
24,image806.jpg,1507443,{},4,0,"{""name"":""rect"",""x"":1754,""y"":994,""width"":83,""height"":98}","{""Types"":""LEye""}"
25,image806.jpg,1507443,{},4,1,"{""name"":""rect"",""x"":2309,""y"":979,""width"":79,""height"":125}","{""Types"":""REye""}"
26,image806.jpg,1507443,{},4,2,"{""name"":""rect"",""x"":1878,""y"":1640,""width"":276,""height"":189}","{""Types"":""Muzzle""}"
27,image806.jpg,1507443,{},4,3,"{""name"":""rect"",""x"":1977,""y"":654,""width"":227,""height"":106}","{""Types"":""Forehead""}"
36,image1049.jpg,1526763,{},4,0,"{""name"":""rect"",""x"":1791,""y"":994,""width"":79,""height"":117}","{""Types"":""LEye""}"
37,image1049.jpg,1526763,{},4,1,"{""name"":""rect"",""x"":2287,""y"":1009,""width"":87,""height"":113}","{""Types"":""REye""}"
38,image1049.jpg,1526763,{},4,2,"{""name"":""rect"",""x"":1886,""y"":1595,""width"":253,""height"":159}","{""Types"":""Muzzle""}"
39,image1049.jpg,1526763,{},4,3,"{""name"":""rect"",""x"":1988,""y"":699,""width"":197,""height"":91}","{""Types"":""Forehead""}"
40,image1282.jpg,1557307,{},4,0,"{""name"":""rect"",""x"":1718,""y"":940,""width"":73,""height"":68}","{""Types"":""LEye""}"
41,image1282.jpg,1557307,{},4,1,"{""name"":""rect"",""x"":2134,""y"":884,""width"":58,""height"":108}","{""Types"":""REye""}"
42,image1282.jpg,1557307,{},4,2,"{""name"":""rect"",""x"":1817,""y"":1391,""width"":194,""height"":126}","{""Types"":""Muzzle""}"
43,image1282.jpg,1557307,{},4,3,"{""name"":""rect"",""x"":1865,""y"":622,""width"":169,""height"":81}","{""Types"":""Forehead""}"
