,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image120.jpg,1598752,{},4,0,"{""name"":""rect"",""x"":2370,""y"":922,""width"":42,""height"":74}","{""Types"":""REye""}"
1,image120.jpg,1598752,{},4,1,"{""name"":""rect"",""x"":1812,""y"":930,""width"":87,""height"":79}","{""Types"":""LEye""}"
2,image120.jpg,1598752,{},4,2,"{""name"":""rect"",""x"":2011,""y"":627,""width"":251,""height"":93}","{""Types"":""Forehead""}"
3,image120.jpg,1598752,{},4,3,"{""name"":""rect"",""x"":2045,""y"":1548,""width"":265,""height"":168}","{""Types"":""Muzzle""}"
4,image248.jpg,1633616,{},4,0,"{""name"":""rect"",""x"":2086,""y"":957,""width"":81,""height"":81}","{""Types"":""LEye""}"
5,image248.jpg,1633616,{},4,1,"{""name"":""rect"",""x"":2595,""y"":952,""width"":55,""height"":91}","{""Types"":""REye""}"
6,image248.jpg,1633616,{},4,2,"{""name"":""rect"",""x"":2255,""y"":695,""width"":217,""height"":81}","{""Types"":""Forehead""}"
7,image248.jpg,1633616,{},4,3,"{""name"":""rect"",""x"":2323,""y"":1542,""width"":265,""height"":149}","{""Types"":""Muzzle""}"
12,image355.jpg,1602232,{},3,0,"{""name"":""rect"",""x"":2580,""y"":776,""width"":146,""height"":98}","{""Types"":""LEye""}"
13,image355.jpg,1602232,{},3,1,"{""name"":""rect"",""x"":3069,""y"":1217,""width"":164,""height"":179}","{""Types"":""Muzzle""}"
14,image355.jpg,1602232,{},3,2,"{""name"":""rect"",""x"":2762,""y"":562,""width"":116,""height"":53}","{""Types"":""Forehead""}"
15,image415.jpg,1607263,{},3,0,"{""name"":""rect"",""x"":2686,""y"":819,""width"":134,""height"":66}","{""Types"":""LEye""}"
16,image415.jpg,1607263,{},3,1,"{""name"":""rect"",""x"":3195,""y"":1204,""width"":118,""height"":159}","{""Types"":""Muzzle""}"
17,image415.jpg,1607263,{},3,2,"{""name"":""rect"",""x"":2749,""y"":574,""width"":141,""height"":50}","{""Types"":""Forehead""}"
18,image566.jpg,1612826,{},4,0,"{""name"":""rect"",""x"":2462,""y"":872,""width"":50,""height"":86}","{""Types"":""REye""}"
19,image566.jpg,1612826,{},4,1,"{""name"":""rect"",""x"":1943,""y"":837,""width"":91,""height"":108}","{""Types"":""LEye""}"
20,image566.jpg,1612826,{},4,2,"{""name"":""rect"",""x"":2162,""y"":585,""width"":181,""height"":73}","{""Types"":""Forehead""}"
21,image566.jpg,1612826,{},4,3,"{""name"":""rect"",""x"":2117,""y"":1436,""width"":275,""height"":169}","{""Types"":""Muzzle""}"
22,image691.jpg,1596086,{},4,0,"{""name"":""rect"",""x"":1769,""y"":900,""width"":81,""height"":93}","{""Types"":""LEye""}"
23,image691.jpg,1596086,{},4,1,"{""name"":""rect"",""x"":2290,""y"":915,""width"":71,""height"":91}","{""Types"":""REye""}"
24,image691.jpg,1596086,{},4,2,"{""name"":""rect"",""x"":1928,""y"":1507,""width"":272,""height"":164}","{""Types"":""Muzzle""}"
25,image691.jpg,1596086,{},4,3,"{""name"":""rect"",""x"":1978,""y"":646,""width"":199,""height"":71}","{""Types"":""Forehead""}"
26,image982.jpg,1560284,{},4,0,"{""name"":""rect"",""x"":1519,""y"":811,""width"":68,""height"":103}","{""Types"":""LEye""}"
27,image982.jpg,1560284,{},4,1,"{""name"":""rect"",""x"":2069,""y"":862,""width"":86,""height"":101}","{""Types"":""REye""}"
28,image982.jpg,1560284,{},4,2,"{""name"":""rect"",""x"":1608,""y"":1482,""width"":272,""height"":189}","{""Types"":""Muzzle""}"
29,image982.jpg,1560284,{},4,3,"{""name"":""rect"",""x"":1746,""y"":499,""width"":214,""height"":86}","{""Types"":""Forehead""}"
30,image1035.jpg,1537878,{},4,0,"{""name"":""rect"",""x"":1545,""y"":809,""width"":78,""height"":101}","{""Types"":""LEye""}"
31,image1035.jpg,1537878,{},4,1,"{""name"":""rect"",""x"":2099,""y"":854,""width"":108,""height"":111}","{""Types"":""REye""}"
32,image1035.jpg,1537878,{},4,2,"{""name"":""rect"",""x"":1648,""y"":1474,""width"":290,""height"":199}","{""Types"":""Muzzle""}"
33,image1035.jpg,1537878,{},4,3,"{""name"":""rect"",""x"":1784,""y"":496,""width"":219,""height"":96}","{""Types"":""Forehead""}"
34,image1285.jpg,1648769,{},3,0,"{""name"":""rect"",""x"":2149,""y"":892,""width"":111,""height"":101}","{""Types"":""REye""}"
35,image1285.jpg,1648769,{},3,1,"{""name"":""rect"",""x"":1703,""y"":1403,""width"":194,""height"":154}","{""Types"":""Muzzle""}"
36,image1285.jpg,1648769,{},3,2,"{""name"":""rect"",""x"":1893,""y"":582,""width"":174,""height"":68}","{""Types"":""Forehead""}"
37,image1357.jpg,1652773,{},3,0,"{""name"":""rect"",""x"":1502,""y"":1151,""width"":136,""height"":169}","{""Types"":""Muzzle""}"
38,image1357.jpg,1652773,{},3,1,"{""name"":""rect"",""x"":1953,""y"":761,""width"":139,""height"":86}","{""Types"":""REye""}"
39,image1357.jpg,1652773,{},3,2,"{""name"":""rect"",""x"":1847,""y"":529,""width"":156,""height"":58}","{""Types"":""Forehead""}"
