,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1602109,{},4,0,"{""name"":""rect"",""x"":1807,""y"":862,""width"":60,""height"":88}","{""Types"":""LEye""}"
1,image0.jpg,1602109,{},4,1,"{""name"":""rect"",""x"":2172,""y"":886,""width"":66,""height"":86}","{""Types"":""REye""}"
2,image0.jpg,1602109,{},4,2,"{""name"":""rect"",""x"":1897,""y"":1293,""width"":209,""height"":131}","{""Types"":""Muzzle""}"
3,image0.jpg,1602109,{},4,3,"{""name"":""rect"",""x"":1953,""y"":650,""width"":164,""height"":55}","{""Types"":""Forehead""}"
4,image261.jpg,1701737,{},4,0,"{""name"":""rect"",""x"":1887,""y"":925,""width"":55,""height"":91}","{""Types"":""LEye""}"
5,image261.jpg,1701737,{},4,1,"{""name"":""rect"",""x"":2250,""y"":942,""width"":50,""height"":81}","{""Types"":""REye""}"
6,image261.jpg,1701737,{},4,2,"{""name"":""rect"",""x"":2008,""y"":1348,""width"":191,""height"":123}","{""Types"":""Muzzle""}"
7,image261.jpg,1701737,{},4,3,"{""name"":""rect"",""x"":2018,""y"":706,""width"":164,""height"":53}","{""Types"":""Forehead""}"
8,image273.jpg,1686787,{},4,0,"{""name"":""rect"",""x"":1895,""y"":925,""width"":58,""height"":98}","{""Types"":""LEye""}"
9,image273.jpg,1686787,{},4,1,"{""name"":""rect"",""x"":2255,""y"":947,""width"":53,""height"":81}","{""Types"":""REye""}"
10,image273.jpg,1686787,{},4,2,"{""name"":""rect"",""x"":2008,""y"":1351,""width"":194,""height"":118}","{""Types"":""Muzzle""}"
11,image273.jpg,1686787,{},4,3,"{""name"":""rect"",""x"":2018,""y"":713,""width"":181,""height"":45}","{""Types"":""Forehead""}"
12,image275.jpg,1702781,{},4,0,"{""name"":""rect"",""x"":1890,""y"":935,""width"":71,""height"":91}","{""Types"":""LEye""}"
13,image275.jpg,1702781,{},4,1,"{""name"":""rect"",""x"":2240,""y"":950,""width"":73,""height"":101}","{""Types"":""REye""}"
14,image275.jpg,1702781,{},4,2,"{""name"":""rect"",""x"":2008,""y"":1346,""width"":197,""height"":121}","{""Types"":""Muzzle""}"
15,image275.jpg,1702781,{},4,3,"{""name"":""rect"",""x"":2026,""y"":713,""width"":154,""height"":50}","{""Types"":""Forehead""}"
16,image303.jpg,1622293,{},4,0,"{""name"":""rect"",""x"":1907,""y"":892,""width"":60,""height"":98}","{""Types"":""LEye""}"
17,image303.jpg,1622293,{},4,1,"{""name"":""rect"",""x"":2273,""y"":892,""width"":48,""height"":88}","{""Types"":""REye""}"
18,image303.jpg,1622293,{},4,2,"{""name"":""rect"",""x"":2028,""y"":1315,""width"":207,""height"":108}","{""Types"":""Muzzle""}"
19,image303.jpg,1622293,{},4,3,"{""name"":""rect"",""x"":2033,""y"":678,""width"":176,""height"":38}","{""Types"":""Forehead""}"
20,image310.jpg,1682243,{},4,0,"{""name"":""rect"",""x"":1907,""y"":872,""width"":63,""height"":98}","{""Types"":""LEye""}"
21,image310.jpg,1682243,{},4,1,"{""name"":""rect"",""x"":2273,""y"":874,""width"":53,""height"":91}","{""Types"":""REye""}"
22,image310.jpg,1682243,{},4,2,"{""name"":""rect"",""x"":2016,""y"":1283,""width"":194,""height"":123}","{""Types"":""Muzzle""}"
23,image310.jpg,1682243,{},4,3,"{""name"":""rect"",""x"":2033,""y"":663,""width"":156,""height"":48}","{""Types"":""Forehead""}"
48,image563.jpg,1717626,{},3,0,"{""name"":""rect"",""x"":1907,""y"":643,""width"":30,""height"":78}","{""Types"":""LEye""}"
49,image563.jpg,1717626,{},3,1,"{""name"":""rect"",""x"":2230,""y"":743,""width"":83,""height"":50}","{""Types"":""REye""}"
50,image563.jpg,1717626,{},3,2,"{""name"":""rect"",""x"":1822,""y"":942,""width"":191,""height"":181}","{""Types"":""Muzzle""}"
55,image685.jpg,1586951,{},3,0,"{""name"":""rect"",""x"":1771,""y"":834,""width"":111,""height"":81}","{""Types"":""REye""}"
56,image685.jpg,1586951,{},3,1,"{""name"":""rect"",""x"":1343,""y"":1146,""width"":191,""height"":146}","{""Types"":""Muzzle""}"
57,image685.jpg,1586951,{},3,2,"{""name"":""rect"",""x"":1708,""y"":600,""width"":101,""height"":48}","{""Types"":""Forehead""}"
58,image762.jpg,1706897,{},3,0,"{""name"":""rect"",""x"":1718,""y"":1356,""width"":93,""height"":126}","{""Types"":""REye""}"
59,image762.jpg,1706897,{},3,1,"{""name"":""rect"",""x"":1429,""y"":1852,""width"":207,""height"":98}","{""Types"":""Muzzle""}"
60,image762.jpg,1706897,{},3,2,"{""name"":""rect"",""x"":1499,""y"":1081,""width"":116,""height"":53}","{""Types"":""Forehead""}"
61,image848.jpg,1660179,{},4,0,"{""name"":""rect"",""x"":2379,""y"":1270,""width"":53,""height"":111}","{""Types"":""REye""}"
62,image848.jpg,1660179,{},4,1,"{""name"":""rect"",""x"":1988,""y"":1290,""width"":73,""height"":106}","{""Types"":""LEye""}"
63,image848.jpg,1660179,{},4,2,"{""name"":""rect"",""x"":2159,""y"":1736,""width"":209,""height"":108}","{""Types"":""Muzzle""}"
64,image848.jpg,1660179,{},4,3,"{""name"":""rect"",""x"":2117,""y"":1010,""width"":171,""height"":45}","{""Types"":""Forehead""}"
65,image890.jpg,1686880,{},4,0,"{""name"":""rect"",""x"":2401,""y"":932,""width"":55,""height"":103}","{""Types"":""REye""}"
66,image890.jpg,1686880,{},4,1,"{""name"":""rect"",""x"":2041,""y"":927,""width"":63,""height"":93}","{""Types"":""LEye""}"
67,image890.jpg,1686880,{},4,2,"{""name"":""rect"",""x"":2185,""y"":1363,""width"":212,""height"":113}","{""Types"":""Muzzle""}"
68,image890.jpg,1686880,{},4,3,"{""name"":""rect"",""x"":2197,""y"":690,""width"":116,""height"":43}","{""Types"":""Forehead""}"
69,image922.jpg,1743119,{},4,0,"{""name"":""rect"",""x"":2343,""y"":806,""width"":63,""height"":101}","{""Types"":""REye""}"
70,image922.jpg,1743119,{},4,1,"{""name"":""rect"",""x"":1988,""y"":791,""width"":66,""height"":98}","{""Types"":""LEye""}"
71,image922.jpg,1743119,{},4,2,"{""name"":""rect"",""x"":2122,""y"":1225,""width"":204,""height"":108}","{""Types"":""Muzzle""}"
72,image922.jpg,1743119,{},4,3,"{""name"":""rect"",""x"":2127,""y"":587,""width"":144,""height"":45}","{""Types"":""Forehead""}"
