,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image1.jpg,1433659,{},4,0,"{""name"":""rect"",""x"":2085,""y"":972,""width"":89,""height"":105}","{""Types"":""LEye""}"
1,image1.jpg,1433659,{},4,1,"{""name"":""rect"",""x"":2691,""y"":952,""width"":66,""height"":105}","{""Types"":""REye""}"
2,image1.jpg,1433659,{},4,2,"{""name"":""rect"",""x"":2299,""y"":1673,""width"":323,""height"":181}","{""Types"":""Muzzle""}"
3,image1.jpg,1433659,{},4,3,"{""name"":""rect"",""x"":2322,""y"":669,""width"":207,""height"":72}","{""Types"":""Forehead""}"
4,image26.jpg,1477545,{},4,0,"{""name"":""rect"",""x"":2016,""y"":981,""width"":99,""height"":105}","{""Types"":""LEye""}"
5,image26.jpg,1477545,{},4,1,"{""name"":""rect"",""x"":2579,""y"":1008,""width"":89,""height"":125}","{""Types"":""REye""}"
6,image26.jpg,1477545,{},4,2,"{""name"":""rect"",""x"":2216,""y"":1676,""width"":333,""height"":194}","{""Types"":""Muzzle""}"
7,image26.jpg,1477545,{},4,3,"{""name"":""rect"",""x"":2249,""y"":685,""width"":247,""height"":82}","{""Types"":""Forehead""}"
8,image34.jpg,1442091,{},4,0,"{""name"":""rect"",""x"":1960,""y"":955,""width"":96,""height"":109}","{""Types"":""LEye""}"
9,image34.jpg,1442091,{},4,1,"{""name"":""rect"",""x"":2562,""y"":978,""width"":86,""height"":99}","{""Types"":""REye""}"
10,image34.jpg,1442091,{},4,2,"{""name"":""rect"",""x"":2118,""y"":1657,""width"":352,""height"":201}","{""Types"":""Muzzle""}"
11,image34.jpg,1442091,{},4,3,"{""name"":""rect"",""x"":2217,""y"":679,""width"":211,""height"":69}","{""Types"":""Forehead""}"
12,image79.jpg,1560904,{},4,0,"{""name"":""rect"",""x"":1795,""y"":1008,""width"":59,""height"":109}","{""Types"":""LEye""}"
13,image79.jpg,1560904,{},4,1,"{""name"":""rect"",""x"":2276,""y"":1014,""width"":135,""height"":135}","{""Types"":""REye""}"
14,image79.jpg,1560904,{},4,2,"{""name"":""rect"",""x"":1745,""y"":1630,""width"":300,""height"":247}","{""Types"":""Muzzle""}"
15,image79.jpg,1560904,{},4,3,"{""name"":""rect"",""x"":1976,""y"":708,""width"":244,""height"":82}","{""Types"":""Forehead""}"
16,image188.jpg,1588034,{},3,0,"{""name"":""rect"",""x"":1824,""y"":1024,""width"":181,""height"":119}","{""Types"":""REye""}"
17,image188.jpg,1588034,{},3,1,"{""name"":""rect"",""x"":1271,""y"":1512,""width"":178,""height"":237}","{""Types"":""Muzzle""}"
18,image188.jpg,1588034,{},3,2,"{""name"":""rect"",""x"":1653,""y"":715,""width"":178,""height"":99}","{""Types"":""Forehead""}"
19,image194.jpg,1562041,{},3,0,"{""name"":""rect"",""x"":1795,""y"":1011,""width"":191,""height"":151}","{""Types"":""REye""}"
20,image194.jpg,1562041,{},3,1,"{""name"":""rect"",""x"":1255,""y"":1505,""width"":188,""height"":240}","{""Types"":""Muzzle""}"
21,image194.jpg,1562041,{},3,2,"{""name"":""rect"",""x"":1699,""y"":659,""width"":132,""height"":99}","{""Types"":""Forehead""}"
26,image560.jpg,1685636,{},4,0,"{""name"":""rect"",""x"":1604,""y"":995,""width"":86,""height"":112}","{""Types"":""LEye""}"
27,image560.jpg,1685636,{},4,1,"{""name"":""rect"",""x"":2121,""y"":985,""width"":82,""height"":119}","{""Types"":""REye""}"
28,image560.jpg,1685636,{},4,2,"{""name"":""rect"",""x"":1759,""y"":1601,""width"":296,""height"":161}","{""Types"":""Muzzle""}"
29,image560.jpg,1685636,{},4,3,"{""name"":""rect"",""x"":1795,""y"":761,""width"":214,""height"":76}","{""Types"":""Forehead""}"
30,image584.jpg,1720855,{},4,0,"{""name"":""rect"",""x"":1680,""y"":981,""width"":79,""height"":96}","{""Types"":""LEye""}"
31,image584.jpg,1720855,{},4,1,"{""name"":""rect"",""x"":2197,""y"":945,""width"":69,""height"":109}","{""Types"":""REye""}"
32,image584.jpg,1720855,{},4,2,"{""name"":""rect"",""x"":1864,""y"":1571,""width"":290,""height"":155}","{""Types"":""Muzzle""}"
