,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1487522,{},4,0,"{""name"":""rect"",""x"":1633,""y"":576,""width"":92,""height"":102}","{""Types"":""LEye""}"
1,image0.jpg,1487522,{},4,1,"{""name"":""rect"",""x"":2137,""y"":547,""width"":72,""height"":99}","{""Types"":""REye""}"
2,image0.jpg,1487522,{},4,2,"{""name"":""rect"",""x"":1877,""y"":1090,""width"":260,""height"":148}","{""Types"":""Muzzle""}"
3,image0.jpg,1487522,{},4,3,"{""name"":""rect"",""x"":1815,""y"":346,""width"":188,""height"":63}","{""Types"":""Forehead""}"
4,image9.jpg,1406535,{},4,0,"{""name"":""rect"",""x"":1594,""y"":698,""width"":92,""height"":89}","{""Types"":""LEye""}"
5,image9.jpg,1406535,{},4,1,"{""name"":""rect"",""x"":2098,""y"":665,""width"":76,""height"":102}","{""Types"":""REye""}"
6,image9.jpg,1406535,{},4,2,"{""name"":""rect"",""x"":1824,""y"":1205,""width"":254,""height"":145}","{""Types"":""Muzzle""}"
7,image9.jpg,1406535,{},4,3,"{""name"":""rect"",""x"":1775,""y"":454,""width"":217,""height"":69}","{""Types"":""Forehead""}"
8,image19.jpg,1382976,{},4,0,"{""name"":""rect"",""x"":1538,""y"":843,""width"":82,""height"":92}","{""Types"":""LEye""}"
9,image19.jpg,1382976,{},4,1,"{""name"":""rect"",""x"":2045,""y"":804,""width"":86,""height"":112}","{""Types"":""REye""}"
10,image19.jpg,1382976,{},4,2,"{""name"":""rect"",""x"":1696,""y"":1406,""width"":270,""height"":138}","{""Types"":""Muzzle""}"
11,image19.jpg,1382976,{},4,3,"{""name"":""rect"",""x"":1716,""y"":606,""width"":211,""height"":69}","{""Types"":""Forehead""}"
20,image317.jpg,1454776,{},4,0,"{""name"":""rect"",""x"":1811,""y"":869,""width"":125,""height"":112}","{""Types"":""LEye""}"
21,image317.jpg,1454776,{},4,1,"{""name"":""rect"",""x"":2381,""y"":804,""width"":63,""height"":102}","{""Types"":""REye""}"
22,image317.jpg,1454776,{},4,2,"{""name"":""rect"",""x"":2157,""y"":1492,""width"":287,""height"":148}","{""Types"":""Muzzle""}"
23,image317.jpg,1454776,{},4,3,"{""name"":""rect"",""x"":2009,""y"":590,""width"":204,""height"":63}","{""Types"":""Forehead""}"
24,image409.jpg,1567769,{},4,0,"{""name"":""rect"",""x"":1574,""y"":935,""width"":102,""height"":115}","{""Types"":""LEye""}"
25,image409.jpg,1567769,{},4,1,"{""name"":""rect"",""x"":2147,""y"":929,""width"":92,""height"":122}","{""Types"":""REye""}"
26,image409.jpg,1567769,{},4,2,"{""name"":""rect"",""x"":1752,""y"":1604,""width"":283,""height"":151}","{""Types"":""Muzzle""}"
27,image409.jpg,1567769,{},4,3,"{""name"":""rect"",""x"":1798,""y"":629,""width"":214,""height"":66}","{""Types"":""Forehead""}"
28,image426.jpg,1507598,{},4,0,"{""name"":""rect"",""x"":1456,""y"":790,""width"":86,""height"":119}","{""Types"":""LEye""}"
29,image426.jpg,1507598,{},4,1,"{""name"":""rect"",""x"":2009,""y"":840,""width"":119,""height"":132}","{""Types"":""REye""}"
30,image426.jpg,1507598,{},4,2,"{""name"":""rect"",""x"":1525,""y"":1459,""width"":287,""height"":184}","{""Types"":""Muzzle""}"
31,image426.jpg,1507598,{},4,3,"{""name"":""rect"",""x"":1713,""y"":520,""width"":198,""height"":76}","{""Types"":""Forehead""}"
36,image627.jpg,1466953,{},3,0,"{""name"":""rect"",""x"":1340,""y"":695,""width"":142,""height"":128}","{""Types"":""REye""}"
37,image627.jpg,1466953,{},3,1,"{""name"":""rect"",""x"":810,""y"":968,""width"":122,""height"":178}","{""Types"":""Muzzle""}"
38,image627.jpg,1466953,{},3,2,"{""name"":""rect"",""x"":1456,""y"":369,""width"":138,""height"":76}","{""Types"":""Forehead""}"
39,image768.jpg,1496079,{},4,0,"{""name"":""rect"",""x"":1370,""y"":395,""width"":72,""height"":105}","{""Types"":""LEye""}"
40,image768.jpg,1496079,{},4,1,"{""name"":""rect"",""x"":1838,""y"":402,""width"":128,""height"":142}","{""Types"":""REye""}"
41,image768.jpg,1496079,{},4,2,"{""name"":""rect"",""x"":1416,""y"":952,""width"":263,""height"":171}","{""Types"":""Muzzle""}"
42,image768.jpg,1496079,{},4,3,"{""name"":""rect"",""x"":1581,""y"":178,""width"":201,""height"":69}","{""Types"":""Forehead""}"
43,image784.jpg,1449939,{},4,0,"{""name"":""rect"",""x"":1442,""y"":227,""width"":99,""height"":112}","{""Types"":""LEye""}"
44,image784.jpg,1449939,{},4,1,"{""name"":""rect"",""x"":1956,""y"":207,""width"":102,""height"":119}","{""Types"":""REye""}"
