,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1488113,{},4,0,"{""name"":""rect"",""x"":2253,""y"":703,""width"":83,""height"":86}","{""Types"":""LEye""}"
1,image0.jpg,1488113,{},4,1,"{""name"":""rect"",""x"":2832,""y"":680,""width"":63,""height"":106}","{""Types"":""REye""}"
2,image0.jpg,1488113,{},4,2,"{""name"":""rect"",""x"":2522,""y"":1303,""width"":312,""height"":189}","{""Types"":""Muzzle""}"
3,image0.jpg,1488113,{},4,3,"{""name"":""rect"",""x"":2447,""y"":373,""width"":212,""height"":68}","{""Types"":""Forehead""}"
4,image270.jpg,1480562,{},4,0,"{""name"":""rect"",""x"":2426,""y"":941,""width"":72,""height"":113}","{""Types"":""REye""}"
5,image270.jpg,1480562,{},4,1,"{""name"":""rect"",""x"":1807,""y"":945,""width"":87,""height"":113}","{""Types"":""LEye""}"
6,image270.jpg,1480562,{},4,2,"{""name"":""rect"",""x"":2056,""y"":631,""width"":197,""height"":68}","{""Types"":""Forehead""}"
7,image270.jpg,1480562,{},4,3,"{""name"":""rect"",""x"":2011,""y"":1618,""width"":336,""height"":204}","{""Types"":""Muzzle""}"
8,image387.jpg,1455507,{},4,0,"{""name"":""rect"",""x"":1727,""y"":850,""width"":102,""height"":113}","{""Types"":""LEye""}"
9,image387.jpg,1455507,{},4,1,"{""name"":""rect"",""x"":2430,""y"":866,""width"":87,""height"":129}","{""Types"":""REye""}"
10,image387.jpg,1455507,{},4,2,"{""name"":""rect"",""x"":1950,""y"":1640,""width"":374,""height"":231}","{""Types"":""Muzzle""}"
11,image387.jpg,1455507,{},4,3,"{""name"":""rect"",""x"":1946,""y"":472,""width"":325,""height"":110}","{""Types"":""Forehead""}"
20,image594.jpg,1574857,{},4,0,"{""name"":""rect"",""x"":2006,""y"":877,""width"":88,""height"":106}","{""Types"":""LEye""}"
21,image594.jpg,1574857,{},4,1,"{""name"":""rect"",""x"":2573,""y"":857,""width"":91,""height"":106}","{""Types"":""REye""}"
22,image594.jpg,1574857,{},4,2,"{""name"":""rect"",""x"":2084,""y"":1522,""width"":297,""height"":199}","{""Types"":""Muzzle""}"
23,image594.jpg,1574857,{},4,3,"{""name"":""rect"",""x"":2217,""y"":479,""width"":267,""height"":83}","{""Types"":""Forehead""}"
24,image612.jpg,1554562,{},4,0,"{""name"":""rect"",""x"":2079,""y"":837,""width"":81,""height"":103}","{""Types"":""LEye""}"
25,image612.jpg,1554562,{},4,1,"{""name"":""rect"",""x"":2694,""y"":831,""width"":76,""height"":98}","{""Types"":""REye""}"
26,image612.jpg,1554562,{},4,2,"{""name"":""rect"",""x"":2268,""y"":1507,""width"":310,""height"":186}","{""Types"":""Muzzle""}"
27,image612.jpg,1554562,{},4,3,"{""name"":""rect"",""x"":2280,""y"":506,""width"":270,""height"":71}","{""Types"":""Forehead""}"
28,image763.jpg,1537909,{},4,0,"{""name"":""rect"",""x"":2809,""y"":688,""width"":43,""height"":66}","{""Types"":""REye""}"
29,image763.jpg,1537909,{},4,1,"{""name"":""rect"",""x"":2245,""y"":700,""width"":108,""height"":83}","{""Types"":""LEye""}"
30,image763.jpg,1537909,{},4,2,"{""name"":""rect"",""x"":2482,""y"":408,""width"":121,""height"":43}","{""Types"":""Forehead""}"
31,image763.jpg,1537909,{},4,3,"{""name"":""rect"",""x"":2593,""y"":1177,""width"":302,""height"":199}","{""Types"":""Muzzle""}"
32,image888.jpg,1535706,{},4,0,"{""name"":""rect"",""x"":2600,""y"":882,""width"":43,""height"":76}","{""Types"":""REye""}"
33,image888.jpg,1535706,{},4,1,"{""name"":""rect"",""x"":2046,""y"":879,""width"":78,""height"":78}","{""Types"":""LEye""}"
34,image888.jpg,1535706,{},4,2,"{""name"":""rect"",""x"":2237,""y"":600,""width"":204,""height"":66}","{""Types"":""Forehead""}"
35,image888.jpg,1535706,{},4,3,"{""name"":""rect"",""x"":2275,""y"":1386,""width"":292,""height"":199}","{""Types"":""Muzzle""}"
36,image909.jpg,1464873,{},4,0,"{""name"":""rect"",""x"":1970,""y"":912,""width"":81,""height"":73}","{""Types"":""LEye""}"
37,image909.jpg,1464873,{},4,1,"{""name"":""rect"",""x"":2532,""y"":906,""width"":51,""height"":71}","{""Types"":""REye""}"
38,image909.jpg,1464873,{},4,2,"{""name"":""rect"",""x"":2162,""y"":1421,""width"":316,""height"":198}","{""Types"":""Muzzle""}"
39,image909.jpg,1464873,{},4,3,"{""name"":""rect"",""x"":2175,""y"":627,""width"":172,""height"":79}","{""Types"":""Forehead""}"
40,image923.jpg,1485575,{},4,0,"{""name"":""rect"",""x"":2404,""y"":934,""width"":87,""height"":91}","{""Types"":""REye""}"
