,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
4,image36.jpg,1645642,{},4,0,"{""name"":""rect"",""x"":1557,""y"":741,""width"":68,""height"":94}","{""Types"":""LEye""}"
5,image36.jpg,1645642,{},4,1,"{""name"":""rect"",""x"":1965,""y"":695,""width"":76,""height"":140}","{""Types"":""REye""}"
6,image36.jpg,1645642,{},4,2,"{""name"":""rect"",""x"":1659,""y"":1179,""width"":276,""height"":159}","{""Types"":""Muzzle""}"
7,image36.jpg,1645642,{},4,3,"{""name"":""rect"",""x"":1686,""y"":465,""width"":212,""height"":76}","{""Types"":""Forehead""}"
8,image52.jpg,1715867,{},4,0,"{""name"":""rect"",""x"":1705,""y"":571,""width"":79,""height"":113}","{""Types"":""LEye""}"
9,image52.jpg,1715867,{},4,1,"{""name"":""rect"",""x"":2113,""y"":552,""width"":68,""height"":110}","{""Types"":""REye""}"
10,image52.jpg,1715867,{},4,2,"{""name"":""rect"",""x"":1867,""y"":990,""width"":249,""height"":155}","{""Types"":""Muzzle""}"
11,image52.jpg,1715867,{},4,3,"{""name"":""rect"",""x"":1852,""y"":336,""width"":166,""height"":72}","{""Types"":""Forehead""}"
12,image64.jpg,1681602,{},4,0,"{""name"":""rect"",""x"":2185,""y"":590,""width"":57,""height"":102}","{""Types"":""REye""}"
13,image64.jpg,1681602,{},4,1,"{""name"":""rect"",""x"":1773,""y"":612,""width"":102,""height"":98}","{""Types"":""LEye""}"
14,image64.jpg,1681602,{},4,2,"{""name"":""rect"",""x"":1920,""y"":389,""width"":181,""height"":68}","{""Types"":""Forehead""}"
15,image64.jpg,1681602,{},4,3,"{""name"":""rect"",""x"":1999,""y"":1020,""width"":246,""height"":155}","{""Types"":""Muzzle""}"
16,image101.jpg,1731627,{},4,0,"{""name"":""rect"",""x"":1897,""y"":726,""width"":102,""height"":98}","{""Types"":""LEye""}"
17,image101.jpg,1731627,{},4,1,"{""name"":""rect"",""x"":2283,""y"":711,""width"":64,""height"":106}","{""Types"":""REye""}"
18,image101.jpg,1731627,{},4,2,"{""name"":""rect"",""x"":1988,""y"":484,""width"":204,""height"":91}","{""Types"":""Forehead""}"
19,image101.jpg,1731627,{},4,3,"{""name"":""rect"",""x"":2166,""y"":1141,""width"":234,""height"":136}","{""Types"":""Muzzle""}"
20,image215.jpg,1652257,{},4,0,"{""name"":""rect"",""x"":1977,""y"":1232,""width"":272,""height"":155}","{""Types"":""Muzzle""}"
21,image215.jpg,1652257,{},4,1,"{""name"":""rect"",""x"":1750,""y"":805,""width"":106,""height"":94}","{""Types"":""LEye""}"
22,image215.jpg,1652257,{},4,2,"{""name"":""rect"",""x"":2177,""y"":801,""width"":45,""height"":91}","{""Types"":""REye""}"
23,image215.jpg,1652257,{},4,3,"{""name"":""rect"",""x"":1886,""y"":567,""width"":185,""height"":79}","{""Types"":""Forehead""}"
24,image380.jpg,1694502,{},4,0,"{""name"":""rect"",""x"":1765,""y"":616,""width"":197,""height"":53}","{""Types"":""Forehead""}"
25,image380.jpg,1694502,{},4,1,"{""name"":""rect"",""x"":1599,""y"":869,""width"":110,""height"":113}","{""Types"":""LEye""}"
26,image380.jpg,1694502,{},4,2,"{""name"":""rect"",""x"":2071,""y"":835,""width"":72,""height"":121}","{""Types"":""REye""}"
27,image380.jpg,1694502,{},4,3,"{""name"":""rect"",""x"":1822,""y"":1383,""width"":306,""height"":163}","{""Types"":""Muzzle""}"
28,image496.jpg,1633265,{},4,0,"{""name"":""rect"",""x"":1493,""y"":1047,""width"":98,""height"":110}","{""Types"":""LEye""}"
29,image496.jpg,1633265,{},4,1,"{""name"":""rect"",""x"":1992,""y"":998,""width"":64,""height"":136}","{""Types"":""REye""}"
30,image496.jpg,1633265,{},4,2,"{""name"":""rect"",""x"":1667,""y"":763,""width"":212,""height"":83}","{""Types"":""Forehead""}"
31,image496.jpg,1633265,{},4,3,"{""name"":""rect"",""x"":1720,""y"":1534,""width"":302,""height"":193}","{""Types"":""Muzzle""}"
32,image540.jpg,1575603,{},4,0,"{""name"":""rect"",""x"":1334,""y"":839,""width"":76,""height"":106}","{""Types"":""LEye""}"
33,image540.jpg,1575603,{},4,1,"{""name"":""rect"",""x"":1807,""y"":801,""width"":79,""height"":121}","{""Types"":""REye""}"
34,image540.jpg,1575603,{},4,2,"{""name"":""rect"",""x"":1425,""y"":1304,""width"":329,""height"":193}","{""Types"":""Muzzle""}"
35,image540.jpg,1575603,{},4,3,"{""name"":""rect"",""x"":1504,""y"":552,""width"":208,""height"":79}","{""Types"":""Forehead""}"
36,image548.jpg,1592464,{},4,0,"{""name"":""rect"",""x"":1217,""y"":673,""width"":64,""height"":102}","{""Types"":""LEye""}"
37,image548.jpg,1592464,{},4,1,"{""name"":""rect"",""x"":1644,""y"":665,""width"":132,""height"":113}","{""Types"":""REye""}"
38,image548.jpg,1592464,{},4,2,"{""name"":""rect"",""x"":1179,""y"":1051,""width"":295,""height"":193}","{""Types"":""Muzzle""}"
39,image548.jpg,1592464,{},4,3,"{""name"":""rect"",""x"":1425,""y"":431,""width"":200,""height"":87}","{""Types"":""Forehead""}"
40,image588.jpg,1730878,{},3,0,"{""name"":""rect"",""x"":1478,""y"":612,""width"":159,""height"":79}","{""Types"":""REye""}"
41,image588.jpg,1730878,{},3,1,"{""name"":""rect"",""x"":1478,""y"":397,""width"":159,""height"":87}","{""Types"":""Forehead""}"
42,image588.jpg,1730878,{},3,2,"{""name"":""rect"",""x"":869,""y"":828,""width"":170,""height"":193}","{""Types"":""Muzzle""}"
43,image668.jpg,1582821,{},3,0,"{""name"":""rect"",""x"":1175,""y"":1206,""width"":129,""height"":155}","{""Types"":""Muzzle""}"
44,image668.jpg,1582821,{},3,1,"{""name"":""rect"",""x"":1538,""y"":945,""width"":144,""height"":87}","{""Types"":""REye""}"
45,image668.jpg,1582821,{},3,2,"{""name"":""rect"",""x"":1531,""y"":718,""width"":106,""height"":60}","{""Types"":""Forehead""}"
