,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image20.jpg,1516369,{},4,0,"{""name"":""rect"",""x"":2497,""y"":718,""width"":78,""height"":113}","{""Types"":""REye""}"
1,image20.jpg,1516369,{},4,1,"{""name"":""rect"",""x"":2006,""y"":690,""width"":63,""height"":113}","{""Types"":""LEye""}"
2,image20.jpg,1516369,{},4,2,"{""name"":""rect"",""x"":2129,""y"":1315,""width"":272,""height"":151}","{""Types"":""Muzzle""}"
3,image20.jpg,1516369,{},4,3,"{""name"":""rect"",""x"":2195,""y"":380,""width"":164,""height"":58}","{""Types"":""Forehead""}"
4,image242.jpg,1451162,{},4,0,"{""name"":""rect"",""x"":1681,""y"":738,""width"":53,""height"":106}","{""Types"":""LEye""}"
5,image242.jpg,1451162,{},4,1,"{""name"":""rect"",""x"":2190,""y"":761,""width"":86,""height"":121}","{""Types"":""REye""}"
6,image242.jpg,1451162,{},4,2,"{""name"":""rect"",""x"":1771,""y"":1406,""width"":295,""height"":149}","{""Types"":""Muzzle""}"
7,image242.jpg,1451162,{},4,3,"{""name"":""rect"",""x"":1860,""y"":401,""width"":222,""height"":58}","{""Types"":""Forehead""}"
8,image302.jpg,1466429,{},3,0,"{""name"":""rect"",""x"":1764,""y"":791,""width"":136,""height"":169}","{""Types"":""REye""}"
9,image302.jpg,1466429,{},3,1,"{""name"":""rect"",""x"":1353,""y"":1534,""width"":239,""height"":126}","{""Types"":""Muzzle""}"
10,image302.jpg,1466429,{},3,2,"{""name"":""rect"",""x"":1492,""y"":454,""width"":174,""height"":83}","{""Types"":""Forehead""}"
11,image380.jpg,1578004,{},3,0,"{""name"":""rect"",""x"":1393,""y"":1338,""width"":139,""height"":134}","{""Types"":""REye""}"
12,image380.jpg,1578004,{},3,1,"{""name"":""rect"",""x"":1131,""y"":2023,""width"":222,""height"":91}","{""Types"":""Muzzle""}"
13,image380.jpg,1578004,{},3,2,"{""name"":""rect"",""x"":1089,""y"":1020,""width"":111,""height"":55}","{""Types"":""Forehead""}"
14,image452.jpg,1574088,{},3,0,"{""name"":""rect"",""x"":1713,""y"":738,""width"":136,""height"":103}","{""Types"":""REye""}"
15,image452.jpg,1574088,{},3,1,"{""name"":""rect"",""x"":1361,""y"":1154,""width"":149,""height"":146}","{""Types"":""Muzzle""}"
16,image452.jpg,1574088,{},3,2,"{""name"":""rect"",""x"":1633,""y"":504,""width"":91,""height"":48}","{""Types"":""Forehead""}"
17,image662.jpg,1590622,{},3,0,"{""name"":""rect"",""x"":1756,""y"":801,""width"":86,""height"":129}","{""Types"":""Muzzle""}"
18,image662.jpg,1590622,{},3,1,"{""name"":""rect"",""x"":2016,""y"":615,""width"":123,""height"":78}","{""Types"":""REye""}"
