,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
4,image52.jpg,1596593,{},4,0,"{""name"":""rect"",""x"":2147,""y"":741,""width"":101,""height"":73}","{""Types"":""REye""}"
5,image52.jpg,1596593,{},4,1,"{""name"":""rect"",""x"":1713,""y"":726,""width"":83,""height"":86}","{""Types"":""LEye""}"
6,image52.jpg,1596593,{},4,2,"{""name"":""rect"",""x"":1799,""y"":1209,""width"":234,""height"":156}","{""Types"":""Muzzle""}"
7,image52.jpg,1596593,{},4,3,"{""name"":""rect"",""x"":1910,""y"":431,""width"":161,""height"":76}","{""Types"":""Forehead""}"
8,image117.jpg,1602944,{},4,0,"{""name"":""rect"",""x"":1696,""y"":655,""width"":58,""height"":73}","{""Types"":""LEye""}"
9,image117.jpg,1602944,{},4,1,"{""name"":""rect"",""x"":2169,""y"":625,""width"":91,""height"":83}","{""Types"":""REye""}"
10,image117.jpg,1602944,{},4,2,"{""name"":""rect"",""x"":1809,""y"":1116,""width"":275,""height"":181}","{""Types"":""Muzzle""}"
11,image117.jpg,1602944,{},4,3,"{""name"":""rect"",""x"":1885,""y"":370,""width"":191,""height"":68}","{""Types"":""Forehead""}"
16,image139.jpg,1533139,{},4,0,"{""name"":""rect"",""x"":1726,""y"":789,""width"":73,""height"":76}","{""Types"":""LEye""}"
17,image139.jpg,1533139,{},4,1,"{""name"":""rect"",""x"":2235,""y"":748,""width"":71,""height"":106}","{""Types"":""REye""}"
18,image139.jpg,1533139,{},4,2,"{""name"":""rect"",""x"":1897,""y"":1323,""width"":270,""height"":139}","{""Types"":""Muzzle""}"
19,image139.jpg,1533139,{},4,3,"{""name"":""rect"",""x"":1917,""y"":479,""width"":194,""height"":50}","{""Types"":""Forehead""}"
24,image548.jpg,1395406,{},4,0,"{""name"":""rect"",""x"":1451,""y"":1010,""width"":91,""height"":113}","{""Types"":""LEye""}"
25,image548.jpg,1395406,{},4,1,"{""name"":""rect"",""x"":2124,""y"":1008,""width"":91,""height"":106}","{""Types"":""REye""}"
26,image548.jpg,1395406,{},4,2,"{""name"":""rect"",""x"":1628,""y"":1784,""width"":370,""height"":212}","{""Types"":""Muzzle""}"
27,image548.jpg,1395406,{},4,3,"{""name"":""rect"",""x"":1703,""y"":610,""width"":242,""height"":73}","{""Types"":""Forehead""}"
28,image675.jpg,1321935,{},4,0,"{""name"":""rect"",""x"":1514,""y"":990,""width"":86,""height"":113}","{""Types"":""LEye""}"
29,image675.jpg,1321935,{},4,1,"{""name"":""rect"",""x"":2182,""y"":968,""width"":91,""height"":113}","{""Types"":""REye""}"
30,image675.jpg,1321935,{},4,2,"{""name"":""rect"",""x"":1729,""y"":1739,""width"":373,""height"":199}","{""Types"":""Muzzle""}"
31,image675.jpg,1321935,{},4,3,"{""name"":""rect"",""x"":1736,""y"":574,""width"":343,""height"":73}","{""Types"":""Forehead""}"
40,image979.jpg,1532076,{},4,0,"{""name"":""rect"",""x"":2043,""y"":998,""width"":66,""height"":88}","{""Types"":""LEye""}"
41,image979.jpg,1532076,{},4,1,"{""name"":""rect"",""x"":2568,""y"":1031,""width"":66,""height"":66}","{""Types"":""REye""}"
42,image979.jpg,1532076,{},4,2,"{""name"":""rect"",""x"":2167,""y"":1570,""width"":247,""height"":179}","{""Types"":""Muzzle""}"
43,image979.jpg,1532076,{},4,3,"{""name"":""rect"",""x"":2250,""y"":706,""width"":202,""height"":81}","{""Types"":""Forehead""}"
44,image1045.jpg,1492885,{},4,0,"{""name"":""rect"",""x"":1706,""y"":897,""width"":68,""height"":88}","{""Types"":""LEye""}"
45,image1045.jpg,1492885,{},4,1,"{""name"":""rect"",""x"":2230,""y"":905,""width"":93,""height"":96}","{""Types"":""REye""}"
46,image1045.jpg,1492885,{},4,2,"{""name"":""rect"",""x"":1827,""y"":1494,""width"":275,""height"":176}","{""Types"":""Muzzle""}"
47,image1045.jpg,1492885,{},4,3,"{""name"":""rect"",""x"":1943,""y"":592,""width"":181,""height"":58}","{""Types"":""Forehead""}"
48,image1142.jpg,1441184,{},4,0,"{""name"":""rect"",""x"":1769,""y"":915,""width"":78,""height"":78}","{""Types"":""LEye""}"
49,image1142.jpg,1441184,{},4,1,"{""name"":""rect"",""x"":2336,""y"":925,""width"":55,""height"":68}","{""Types"":""REye""}"
50,image1142.jpg,1441184,{},4,2,"{""name"":""rect"",""x"":1935,""y"":1499,""width"":277,""height"":186}","{""Types"":""Muzzle""}"
51,image1142.jpg,1441184,{},4,3,"{""name"":""rect"",""x"":2006,""y"":635,""width"":204,""height"":76}","{""Types"":""Forehead""}"
52,image1262.jpg,1365009,{},4,0,"{""name"":""rect"",""x"":1663,""y"":925,""width"":78,""height"":78}","{""Types"":""LEye""}"
53,image1262.jpg,1365009,{},4,1,"{""name"":""rect"",""x"":2240,""y"":930,""width"":73,""height"":71}","{""Types"":""REye""}"
54,image1262.jpg,1365009,{},4,2,"{""name"":""rect"",""x"":1890,""y"":635,""width"":219,""height"":63}","{""Types"":""Forehead""}"
55,image1262.jpg,1365009,{},4,3,"{""name"":""rect"",""x"":1847,""y"":1514,""width"":282,""height"":184}","{""Types"":""Muzzle""}"
