,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image68.jpg,1490110,{},4,0,"{""name"":""rect"",""x"":1811,""y"":787,""width"":72,""height"":89}","{""Types"":""LEye""}"
1,image68.jpg,1490110,{},4,1,"{""name"":""rect"",""x"":2345,""y"":767,""width"":92,""height"":109}","{""Types"":""REye""}"
2,image68.jpg,1490110,{},4,2,"{""name"":""rect"",""x"":1920,""y"":1350,""width"":316,""height"":198}","{""Types"":""Muzzle""}"
3,image68.jpg,1490110,{},4,3,"{""name"":""rect"",""x"":2035,""y"":560,""width"":181,""height"":76}","{""Types"":""Forehead""}"
4,image164.jpg,1537634,{},4,0,"{""name"":""rect"",""x"":1867,""y"":787,""width"":63,""height"":76}","{""Types"":""LEye""}"
5,image164.jpg,1537634,{},4,1,"{""name"":""rect"",""x"":2404,""y"":777,""width"":105,""height"":112}","{""Types"":""REye""}"
6,image164.jpg,1537634,{},4,2,"{""name"":""rect"",""x"":1910,""y"":1390,""width"":316,""height"":211}","{""Types"":""Muzzle""}"
7,image164.jpg,1537634,{},4,3,"{""name"":""rect"",""x"":2098,""y"":553,""width"":175,""height"":82}","{""Types"":""Forehead""}"
12,image194.jpg,1449880,{},4,0,"{""name"":""rect"",""x"":1716,""y"":873,""width"":76,""height"":96}","{""Types"":""LEye""}"
13,image194.jpg,1449880,{},4,1,"{""name"":""rect"",""x"":2137,""y"":863,""width"":138,""height"":132}","{""Types"":""REye""}"
14,image194.jpg,1449880,{},4,2,"{""name"":""rect"",""x"":1551,""y"":1436,""width"":217,""height"":207}","{""Types"":""Muzzle""}"
15,image194.jpg,1449880,{},4,3,"{""name"":""rect"",""x"":1916,""y"":623,""width"":148,""height"":82}","{""Types"":""Forehead""}"
16,image266.jpg,1486819,{},3,0,"{""name"":""rect"",""x"":1683,""y"":1097,""width"":132,""height"":99}","{""Types"":""REye""}"
17,image266.jpg,1486819,{},3,1,"{""name"":""rect"",""x"":1251,""y"":1574,""width"":135,""height"":207}","{""Types"":""Muzzle""}"
18,image266.jpg,1486819,{},3,2,"{""name"":""rect"",""x"":1581,""y"":761,""width"":76,""height"":109}","{""Types"":""Forehead""}"
23,image551.jpg,1382822,{},4,0,"{""name"":""rect"",""x"":1103,""y"":830,""width"":82,""height"":82}","{""Types"":""LEye""}"
24,image551.jpg,1382822,{},4,1,"{""name"":""rect"",""x"":1627,""y"":767,""width"":99,""height"":128}","{""Types"":""REye""}"
25,image551.jpg,1382822,{},4,2,"{""name"":""rect"",""x"":1251,""y"":1462,""width"":273,""height"":138}","{""Types"":""Muzzle""}"
26,image551.jpg,1382822,{},4,3,"{""name"":""rect"",""x"":1288,""y"":586,""width"":175,""height"":69}","{""Types"":""Forehead""}"
27,image604.jpg,1516954,{},4,0,"{""name"":""rect"",""x"":1242,""y"":672,""width"":99,""height"":112}","{""Types"":""LEye""}"
28,image604.jpg,1516954,{},4,1,"{""name"":""rect"",""x"":1828,""y"":642,""width"":112,""height"":135}","{""Types"":""REye""}"
29,image604.jpg,1516954,{},4,2,"{""name"":""rect"",""x"":1433,""y"":1357,""width"":296,""height"":171}","{""Types"":""Muzzle""}"
30,image604.jpg,1516954,{},4,3,"{""name"":""rect"",""x"":1472,""y"":418,""width"":227,""height"":89}","{""Types"":""Forehead""}"
31,image627.jpg,1455614,{},4,0,"{""name"":""rect"",""x"":1413,""y"":659,""width"":102,""height"":119}","{""Types"":""LEye""}"
32,image627.jpg,1455614,{},4,1,"{""name"":""rect"",""x"":2019,""y"":626,""width"":86,""height"":115}","{""Types"":""REye""}"
33,image627.jpg,1455614,{},4,2,"{""name"":""rect"",""x"":1663,""y"":1354,""width"":306,""height"":161}","{""Types"":""Muzzle""}"
34,image627.jpg,1455614,{},4,3,"{""name"":""rect"",""x"":1647,""y"":405,""width"":240,""height"":82}","{""Types"":""Forehead""}"
35,image842.jpg,1275133,{},4,0,"{""name"":""rect"",""x"":1587,""y"":909,""width"":128,""height"":102}","{""Types"":""LEye""}"
36,image842.jpg,1275133,{},4,1,"{""name"":""rect"",""x"":2131,""y"":896,""width"":79,""height"":119}","{""Types"":""None""}"
37,image842.jpg,1275133,{},4,2,"{""name"":""rect"",""x"":1936,""y"":1518,""width"":280,""height"":161}","{""Types"":""Muzzle""}"
38,image842.jpg,1275133,{},4,3,"{""name"":""rect"",""x"":1821,""y"":665,""width"":198,""height"":66}","{""Types"":""Forehead""}"
43,image1024.jpg,1511420,{},4,0,"{""name"":""rect"",""x"":1525,""y"":1021,""width"":105,""height"":128}","{""Types"":""LEye""}"
44,image1024.jpg,1511420,{},4,1,"{""name"":""rect"",""x"":2071,""y"":1034,""width"":72,""height"":109}","{""Types"":""REye""}"
45,image1024.jpg,1511420,{},4,2,"{""name"":""rect"",""x"":1745,""y"":1686,""width"":257,""height"":138}","{""Types"":""Muzzle""}"
