,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1572497,{},4,0,"{""name"":""rect"",""x"":1773,""y"":926,""width"":98,""height"":136}","{""Types"":""LEye""}"
1,image0.jpg,1572497,{},4,1,"{""name"":""rect"",""x"":2234,""y"":918,""width"":83,""height"":132}","{""Types"":""REye""}"
2,image0.jpg,1572497,{},4,2,"{""name"":""rect"",""x"":1916,""y"":1410,""width"":295,""height"":178}","{""Types"":""Muzzle""}"
3,image0.jpg,1572497,{},4,3,"{""name"":""rect"",""x"":1886,""y"":680,""width"":310,""height"":83}","{""Types"":""Forehead""}"
4,image273.jpg,1739288,{},4,0,"{""name"":""rect"",""x"":1671,""y"":926,""width"":98,""height"":125}","{""Types"":""LEye""}"
5,image273.jpg,1739288,{},4,1,"{""name"":""rect"",""x"":2181,""y"":918,""width"":72,""height"":117}","{""Types"":""REye""}"
6,image273.jpg,1739288,{},4,2,"{""name"":""rect"",""x"":1837,""y"":1470,""width"":317,""height"":159}","{""Types"":""Muzzle""}"
7,image273.jpg,1739288,{},4,3,"{""name"":""rect"",""x"":1837,""y"":654,""width"":227,""height"":76}","{""Types"":""Forehead""}"
8,image277.jpg,1743648,{},4,0,"{""name"":""rect"",""x"":1652,""y"":930,""width"":87,""height"":121}","{""Types"":""LEye""}"
9,image277.jpg,1743648,{},4,1,"{""name"":""rect"",""x"":2169,""y"":926,""width"":102,""height"":113}","{""Types"":""REye""}"
10,image277.jpg,1743648,{},4,2,"{""name"":""rect"",""x"":1844,""y"":1459,""width"":314,""height"":155}","{""Types"":""Muzzle""}"
11,image277.jpg,1743648,{},4,3,"{""name"":""rect"",""x"":1818,""y"":635,""width"":306,""height"":106}","{""Types"":""Forehead""}"
12,image299.jpg,1716473,{},4,0,"{""name"":""rect"",""x"":1671,""y"":839,""width"":98,""height"":132}","{""Types"":""LEye""}"
13,image299.jpg,1716473,{},4,1,"{""name"":""rect"",""x"":2185,""y"":782,""width"":68,""height"":129}","{""Types"":""REye""}"
14,image299.jpg,1716473,{},4,2,"{""name"":""rect"",""x"":1886,""y"":1323,""width"":306,""height"":181}","{""Types"":""Muzzle""}"
15,image299.jpg,1716473,{},4,3,"{""name"":""rect"",""x"":1803,""y"":556,""width"":302,""height"":57}","{""Types"":""Forehead""}"
16,image313.jpg,1686142,{},4,0,"{""name"":""rect"",""x"":1686,""y"":805,""width"":113,""height"":110}","{""Types"":""LEye""}"
17,image313.jpg,1686142,{},4,1,"{""name"":""rect"",""x"":2200,""y"":692,""width"":79,""height"":125}","{""Types"":""REye""}"
18,image313.jpg,1686142,{},4,2,"{""name"":""rect"",""x"":1803,""y"":529,""width"":268,""height"":98}","{""Types"":""Forehead""}"
19,image313.jpg,1686142,{},4,3,"{""name"":""rect"",""x"":1909,""y"":1160,""width"":404,""height"":204}","{""Types"":""Muzzle""}"
20,image452.jpg,1778242,{},4,0,"{""name"":""rect"",""x"":1553,""y"":968,""width"":106,""height"":117}","{""Types"":""LEye""}"
21,image452.jpg,1778242,{},4,1,"{""name"":""rect"",""x"":2075,""y"":911,""width"":87,""height"":125}","{""Types"":""REye""}"
22,image452.jpg,1778242,{},4,2,"{""name"":""rect"",""x"":1761,""y"":1451,""width"":306,""height"":181}","{""Types"":""Muzzle""}"
23,image452.jpg,1778242,{},4,3,"{""name"":""rect"",""x"":1701,""y"":669,""width"":295,""height"":98}","{""Types"":""Forehead""}"
24,image454.jpg,1744032,{},4,0,"{""name"":""rect"",""x"":1557,""y"":975,""width"":98,""height"":113}","{""Types"":""LEye""}"
25,image454.jpg,1744032,{},4,1,"{""name"":""rect"",""x"":2079,""y"":918,""width"":83,""height"":113}","{""Types"":""REye""}"
26,image454.jpg,1744032,{},4,2,"{""name"":""rect"",""x"":1731,""y"":1444,""width"":351,""height"":193}","{""Types"":""Muzzle""}"
27,image454.jpg,1744032,{},4,3,"{""name"":""rect"",""x"":1678,""y"":650,""width"":351,""height"":140}","{""Types"":""Forehead""}"
28,image470.jpg,1735189,{},4,0,"{""name"":""rect"",""x"":1534,""y"":1002,""width"":98,""height"":140}","{""Types"":""LEye""}"
29,image470.jpg,1735189,{},4,1,"{""name"":""rect"",""x"":2022,""y"":952,""width"":113,""height"":132}","{""Types"":""REye""}"
30,image470.jpg,1735189,{},4,2,"{""name"":""rect"",""x"":1678,""y"":1466,""width"":340,""height"":234}","{""Types"":""Muzzle""}"
31,image470.jpg,1735189,{},4,3,"{""name"":""rect"",""x"":1655,""y"":669,""width"":306,""height"":113}","{""Types"":""Forehead""}"
36,image504.jpg,1734457,{},3,0,"{""name"":""rect"",""x"":1829,""y"":1043,""width"":136,""height"":144}","{""Types"":""REye""}"
37,image504.jpg,1734457,{},3,1,"{""name"":""rect"",""x"":1383,""y"":1546,""width"":253,""height"":178}","{""Types"":""Muzzle""}"
38,image504.jpg,1734457,{},3,2,"{""name"":""rect"",""x"":1584,""y"":745,""width"":283,""height"":121}","{""Types"":""Forehead""}"
43,image604.jpg,1659578,{},3,0,"{""name"":""rect"",""x"":2003,""y"":816,""width"":159,""height"":106}","{""Types"":""REye""}"
