,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image25.jpg,1359826,{},4,0,"{""name"":""rect"",""x"":1999,""y"":956,""width"":108,""height"":116}","{""Types"":""LEye""}"
1,image25.jpg,1359826,{},4,1,"{""name"":""rect"",""x"":2512,""y"":845,""width"":94,""height"":154}","{""Types"":""REye""}"
2,image25.jpg,1359826,{},4,2,"{""name"":""rect"",""x"":2235,""y"":1464,""width"":306,""height"":200}","{""Types"":""Muzzle""}"
3,image25.jpg,1359826,{},4,3,"{""name"":""rect"",""x"":2114,""y"":585,""width"":299,""height"":96}","{""Types"":""Forehead""}"
4,image77.jpg,1405633,{},4,0,"{""name"":""rect"",""x"":1975,""y"":1095,""width"":92,""height"":97}","{""Types"":""LEye""}"
5,image77.jpg,1405633,{},4,1,"{""name"":""rect"",""x"":2503,""y"":1006,""width"":89,""height"":151}","{""Types"":""REye""}"
6,image77.jpg,1405633,{},4,2,"{""name"":""rect"",""x"":2206,""y"":1658,""width"":268,""height"":164}","{""Types"":""Muzzle""}"
7,image77.jpg,1405633,{},4,3,"{""name"":""rect"",""x"":2146,""y"":721,""width"":287,""height"":112}","{""Types"":""Forehead""}"
8,image109.jpg,1431200,{},4,0,"{""name"":""rect"",""x"":1913,""y"":1177,""width"":77,""height"":89}","{""Types"":""LEye""}"
9,image109.jpg,1431200,{},4,1,"{""name"":""rect"",""x"":2451,""y"":1145,""width"":79,""height"":126}","{""Types"":""REye""}"
10,image109.jpg,1431200,{},4,2,"{""name"":""rect"",""x"":2089,""y"":1779,""width"":297,""height"":159}","{""Types"":""Muzzle""}"
11,image109.jpg,1431200,{},4,3,"{""name"":""rect"",""x"":2111,""y"":796,""width"":248,""height"":104}","{""Types"":""Forehead""}"
12,image132.jpg,1498296,{},4,0,"{""name"":""rect"",""x"":1849,""y"":1140,""width"":92,""height"":102}","{""Types"":""LEye""}"
