,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0,image0.jpg,1509771,{},4,0,"{""name"":""rect"",""x"":1789,""y"":733,""width"":60,""height"":98}","{""Types"":""LEye""}"
1,image0.jpg,1509771,{},4,1,"{""name"":""rect"",""x"":2190,""y"":756,""width"":73,""height"":96}","{""Types"":""REye""}"
2,image0.jpg,1509771,{},4,2,"{""name"":""rect"",""x"":1860,""y"":1222,""width"":229,""height"":118}","{""Types"":""Muzzle""}"
3,image0.jpg,1509771,{},4,3,"{""name"":""rect"",""x"":1950,""y"":484,""width"":159,""height"":53}","{""Types"":""Forehead""}"
4,image175.jpg,1642984,{},4,0,"{""name"":""rect"",""x"":1945,""y"":796,""width"":63,""height"":108}","{""Types"":""LEye""}"
5,image175.jpg,1642984,{},4,1,"{""name"":""rect"",""x"":2394,""y"":826,""width"":73,""height"":106}","{""Types"":""REye""}"
6,image175.jpg,1642984,{},4,2,"{""name"":""rect"",""x"":2033,""y"":1340,""width"":267,""height"":144}","{""Types"":""Muzzle""}"
7,image175.jpg,1642984,{},4,3,"{""name"":""rect"",""x"":2122,""y"":506,""width"":169,""height"":45}","{""Types"":""Forehead""}"
8,image224.jpg,1716863,{},4,0,"{""name"":""rect"",""x"":2008,""y"":804,""width"":76,""height"":108}","{""Types"":""LEye""}"
9,image224.jpg,1716863,{},4,1,"{""name"":""rect"",""x"":2467,""y"":819,""width"":76,""height"":98}","{""Types"":""REye""}"
10,image224.jpg,1716863,{},4,2,"{""name"":""rect"",""x"":2124,""y"":1335,""width"":252,""height"":136}","{""Types"":""Muzzle""}"
11,image224.jpg,1716863,{},4,3,"{""name"":""rect"",""x"":2195,""y"":499,""width"":176,""height"":40}","{""Types"":""Forehead""}"
12,image264.jpg,1653221,{},4,0,"{""name"":""rect"",""x"":2028,""y"":950,""width"":66,""height"":103}","{""Types"":""LEye""}"
13,image264.jpg,1653221,{},4,1,"{""name"":""rect"",""x"":2477,""y"":945,""width"":66,""height"":108}","{""Types"":""REye""}"
14,image264.jpg,1653221,{},4,2,"{""name"":""rect"",""x"":2129,""y"":1489,""width"":260,""height"":131}","{""Types"":""Muzzle""}"
15,image264.jpg,1653221,{},4,3,"{""name"":""rect"",""x"":2215,""y"":620,""width"":174,""height"":50}","{""Types"":""Forehead""}"
20,image416.jpg,1691055,{},4,0,"{""name"":""rect"",""x"":2026,""y"":743,""width"":63,""height"":106}","{""Types"":""LEye""}"
21,image416.jpg,1691055,{},4,1,"{""name"":""rect"",""x"":2454,""y"":758,""width"":68,""height"":101}","{""Types"":""REye""}"
22,image416.jpg,1691055,{},4,2,"{""name"":""rect"",""x"":2117,""y"":1252,""width"":257,""height"":139}","{""Types"":""Muzzle""}"
23,image416.jpg,1691055,{},4,3,"{""name"":""rect"",""x"":2180,""y"":436,""width"":184,""height"":53}","{""Types"":""Forehead""}"
24,image436.jpg,1649843,{},4,0,"{""name"":""rect"",""x"":2431,""y"":804,""width"":68,""height"":113}","{""Types"":""REye""}"
25,image436.jpg,1649843,{},4,1,"{""name"":""rect"",""x"":2003,""y"":816,""width"":63,""height"":101}","{""Types"":""LEye""}"
26,image436.jpg,1649843,{},4,2,"{""name"":""rect"",""x"":2132,""y"":1325,""width"":260,""height"":126}","{""Types"":""Muzzle""}"
27,image436.jpg,1649843,{},4,3,"{""name"":""rect"",""x"":2162,""y"":479,""width"":169,""height"":43}","{""Types"":""Forehead""}"
28,image453.jpg,1627088,{},4,0,"{""name"":""rect"",""x"":2351,""y"":1104,""width"":71,""height"":98}","{""Types"":""REye""}"
29,image453.jpg,1627088,{},4,1,"{""name"":""rect"",""x"":1933,""y"":1086,""width"":58,""height"":106}","{""Types"":""LEye""}"
30,image453.jpg,1627088,{},4,2,"{""name"":""rect"",""x"":2028,""y"":1625,""width"":234,""height"":123}","{""Types"":""Muzzle""}"
31,image453.jpg,1627088,{},4,3,"{""name"":""rect"",""x"":2106,""y"":761,""width"":146,""height"":25}","{""Types"":""Forehead""}"
32,image532.jpg,1724657,{},4,0,"{""name"":""rect"",""x"":2278,""y"":791,""width"":53,""height"":98}","{""Types"":""REye""}"
33,image532.jpg,1724657,{},4,1,"{""name"":""rect"",""x"":1854,""y"":789,""width"":63,""height"":98}","{""Types"":""LEye""}"
34,image532.jpg,1724657,{},4,2,"{""name"":""rect"",""x"":1968,""y"":1245,""width"":257,""height"":146}","{""Types"":""Muzzle""}"
35,image532.jpg,1724657,{},4,3,"{""name"":""rect"",""x"":1991,""y"":504,""width"":197,""height"":58}","{""Types"":""Forehead""}"
36,image632.jpg,1697065,{},4,0,"{""name"":""rect"",""x"":1797,""y"":1207,""width"":66,""height"":118}","{""Types"":""LEye""}"
37,image632.jpg,1697065,{},4,1,"{""name"":""rect"",""x"":2227,""y"":1250,""width"":63,""height"":96}","{""Types"":""REye""}"
38,image632.jpg,1697065,{},4,2,"{""name"":""rect"",""x"":1907,""y"":1774,""width"":229,""height"":116}","{""Types"":""Muzzle""}"
39,image632.jpg,1697065,{},4,3,"{""name"":""rect"",""x"":1973,""y"":897,""width"":179,""height"":50}","{""Types"":""Forehead""}"
